"#","ML Number","Status","Address","City","Postal Code","Legal Subdivision Name","Sq Ft Heated","Current Price","Beds","Full Baths","Half Baths","Year Built","Pool","Property Style","Taxes","CDOM","ADOM","Days to Contract","Sold Terms","Close Date","LP/SqFt","SP/SqFt","SP/LP","List Office Name","List Agent Full Name","List Agent ID","Selling Agent Name","Selling Office ID","Selling Agent ID","LSC List Side","Office Primary Board ID"
"1","O5320758","SLD","137 CLYDE AVE","LONGWOOD","32750","COUNTRY CLUB HEIGHTS UNIT 1","1,220","$114,100","3","2","0","1980","None","Single Family Home","$826","33","33","233","All Cash","01/07/2016","$94.26","$93.52","0.99","VENCORP REAL ESTATE","Miguel Guedez","261200549","Nayda Guedez","261011488","261212671","O","Orlando Regional"
"1","O5376665","SLD","2556 COACHBRIDGE CT","OVIEDO","32766","RIVERSIDE AT TWIN RIVERS UN 2","1,595","$196,000","3","2","1","1993","None","Single Family Home","$2,769","37","37","5","All Cash","08/04/2015","$131.60","$122.88","0.93","ROYAL REALTY PROPERTIES INC","Steve Farah","261071425","William Wiard","260031301","260016125","O","Orlando Regional"
"1","O5368367","SLD","2580 COACHBRIDGE CT","OVIEDO","32766","RIVERSIDE AT TWIN RIVERS UN 2","1,619","$199,000","3","2","0","1996","None","Single Family Home","$1,918","13","13","13","New FHA","07/06/2015","$123.47","$122.92","1.00","TERRA HOMES LLC","Veronika Beads","261086599","Justin Dalrymple","261010675","261097234","O","Orlando Regional"
"1","O5370600","SLD","230 COACHMANS CV","ALTAMONTE SPRINGS","32701","VICTORIA PARK","2,601","$320,000","4","3","0","1985","Private","Single Family Home","$3,294","91","91","91","New VA","10/09/2015","$124.95","$123.03","0.98","Keller Williams Heritage Realt","Caroline Moffitt","261010631","Abby Nelson","52403","261085331","O","Orlando Regional"
"1","O5385518","SLD","115 COBBLESTONE WAY","SANFORD","32771","MAYFAIR MEADOWS","1,204","$133,500","3","2","0","1985","Community","Single Family Home","$1,719","3","3","3","All Cash","09/04/2015","$112.13","$110.88","0.99","INFINITY REAL ESTATE GROUP","Christopher Paul","261206133","Christopher Paul","50164","261206133","O","Orlando Regional"
"1","S4813392","SLD","22 COBBLESTONE CT","CASSELBERRY","32707","SUMMERSET NORTH","1,279","$156,000","3","2","0","1968","Community","Single Family Home","$895","10","10","10","New FHA","05/22/2015","$125.02","$121.97","0.98","G WORLD PROPERTIES","Yanira Suarez","272505873","Timothy Snell","261011090","261210938","S","Orlando Regional"
"1","O5367405","SLD","200 COBLE DR","LONGWOOD","32779","WEKIVA CLUB ESTATES SEC 06","2,269","$274,000","3","2","0","1979","Private","Single Family Home","$2,484","90","90","107","New FHA","10/01/2015","$123.36","$120.76","0.98","RE/MAX 200 REALTY","Carolyn Satterlee","261050463","Edmund Mach","51122K","261212789","O","Orlando Regional"
"1","O5402527","SLD","351 COBLE DR","LONGWOOD","32779","WEKIVA HILLS SEC 04","1,620","$256,500","3","2","0","1978","Private","Single Family Home","$1,957","25","25","126","New Conventional","04/25/2016","$166.60","$158.33","0.95","OLDE TOWN BROKERS INC","Garry Coleman","261015668","Marc Urbainczyk","261011090","261069711","O","Orlando Regional"
"1","O5419167","SLD","2118 COCHISE TRL","CASSELBERRY","32707","INDIAN HILLS UNIT 3","1,926","$256,000","4","2","0","1968","Private","Single Family Home","$2,876","28","28","49","New Conventional","04/21/2016","$134.94","$132.92","0.98","RE/MAX ASSURED","David Zembala","261203985","Todd Norwood","50905","261212086","O","Orlando Regional"
"1","O5371666","SLD","556 S COCHRAN RD","GENEVA","32732","HICKORY HAMMOCK","2,928","$179,364","4","2","1","1989","None","Single Family Home","$2,713","182","18","18","All Cash","07/22/2015","$70.32","$61.26","0.87","MICKEY HAGE INC","Mickey Hage","261011104","Jared Grant","261011930","261212276","O","Orlando Regional"
