"#","ML Number","Status","Address","City","Postal Code","Legal Subdivision Name","Sq Ft Heated","Current Price","Beds","Full Baths","Half Baths","Year Built","Pool","Property Style","Taxes","CDOM","ADOM","Days to Contract","Sold Terms","Close Date","LP/SqFt","SP/SqFt","SP/LP","List Office Name","List Agent Full Name","List Agent ID","Selling Agent Name","Selling Office ID","Selling Agent ID","LSC List Side","Office Primary Board ID"
"1","O5389344","SLD","2414 TIMBERCREEK LOOP E","LAKELAND","33805","TIMBERCREEK SUB","1,216","$80,000","3","2","0","1990","None","Single Family Home","$697","11","11","11","All Cash","01/29/2016","$79.34","$65.79","0.83","RELIANCE REALTY SERVICES LLC","Adaliz Martinez","272507319","NON MFR REALTOR","55055","123456789","O","Orlando Regional"
"1","P4705134","SLD","2416 TIMBERCREEK LOOP W","LAKELAND","33805","TIMBERCREEK","1,455","$102,000","3","2","0","1986","None","Single Family Home","$697","3","3","3","All Cash","05/28/2015","$75.60","$70.10","0.93","BROKERS REALTY OF CENTRAL FLOR","Renee Butler","255000107","Maurice French","261011415","261203935","P","East Polk"
"1","L4708307","SLD","2502 TIMBERCREEK LOOP W","LAKELAND","33805","TIMBERCREEK SUB","1,077","$45,000","2","2","0","1985","None","Single Family Home","$1,231","1","1","1","All Cash","11/10/2015","$45.50","$41.78","0.92","KELLER WILLIAMS REALTY","Pat Kolar","265500912","Cheryl Jarvis","265500286","265501183","L","Lakeland"
"1","P4708355","SLD","2845 TIMBERCREST PL","LAKELAND","33810","RIDGE VIEW ESTATES","1,240","$134,000","3","2","0","1998","None","Single Family Home","$862","42","42","42","New Conventional","03/07/2016","$112.10","$108.06","0.96","TOWN & COUNTRY REAL ESTATE","Chace Vaughn","255001139","Jose Echevarria Jr., Jr.","277000688","277004443","P","East Polk"
"1","T2755980","SLD","1261 TIMBERIDGE LOOP N","LAKELAND","33809","TIMBERIDGE PH 02","1,446","$153,000","3","2","1","1983","Private","Single Family Home","$2,050","9","9","9","New Conventional","06/25/2015","$103.67","$105.81","1.02","EXIT BAYSHORE REALTY","Gene Faircloth","261533769","Danny Christian","330701","261069813","T","Tampa"
"1","L4710306","SLD","3625 TIMBERLAKE RD E","LAKELAND","33810","TIMBERLAKE ESTS","1,441","$142,000","2","1","0","1972","None","Single Family Home","$755","15","15","15","New Conventional","01/22/2016","$104.02","$98.54","0.95","AMERICAN REALTY","Ulric Dunbar, III","265500136","Kelley Blackburn","746850","261520911","L","Lakeland"
"1","L4711373","SLD","3935 TIMBERLAKE RD N","LAKELAND","33810","N/A","1,014","$93,000","3","1","1","1974","None","Single Family Home","$493","14","14","28","New Conventional","04/04/2016","$89.64","$91.72","1.02","KELLER WILLIAMS REALTY","Deborah Wright","265577927","Stuart Hurry","265500166","265500200","L","Lakeland"
"1","K4700536","SLD","5230 TIMBERLANE RD","LAKE WALES","33898","TIMBERLANE SUB","1,493","$148,000","3","2","0","1966","None","Single Family Home","$1,243","130","130","130","New FHA","12/16/2015","$105.76","$99.13","0.94","WESTLAKE REAL ESTATE CO., INC.","Regina Motis","261065636","Barry Macchione","330701","255000279","K","Lake Wales"
"1","K4700492","SLD","6340 TIMBERLANE RD","LAKE WALES","33898","ACREAGE & UNREC","3,265","$205,000","4","3","0","1990","None","Single Family Home","$4,341","169","64","64","All Cash","08/28/2015","$68.76","$62.79","0.91","PRIME PLUS REAL ESTATE INC","Carrie Cornelius","265000060","Yolanda Pyle","255000467","255000926","K","Lake Wales"
"1","L4708728","SLD","3215 TIMBERLINE RD","WINTER HAVEN","33880","TIMBER WOOD UNIT 02","904","$41,000","2","1","1","1983","None","Single Family Home","$372","7","7","7","All Cash","04/15/2016","$44.25","$45.35","1.03","KELLER WILLIAMS REALTY","Casandra Vann","265501136","Casandra Vann","265500286","265501136","L","Lakeland"
"1","P4705583","SLD","3217 TIMBERLINE RD","WINTER HAVEN","33880","TIMBER WOOD UNIT 02","1,624","$44,500","2","2","0","1982","None","Single Family Home","$345","38","38","38","All Cash","08/11/2015","$30.11","$27.40","0.91","ALLSTATE REALTY SERVICES","Dwight Head","261084470","Dwight Head","56408","261084470","P","East Polk"
"1","S4806073","SLD","3333 TIMBERLINE RD W","WINTER HAVEN","33880","TIMBER WOOD UNIT 03","1,119","$54,500","2","2","0","1983","None","Single Family Home","$386","689","262","267","All Cash","08/17/2015","$50.94","$48.70","0.96","Homs Realty Group Inc.","Lily Berrios","272502856","Carla Meeks","265522512","265501721","S","Orlando Regional"
"1","P4705231","SLD","3336 TIMBERLINE RD W","WINTER HAVEN","33880","TIMBER WOOD UNIT 03","904","$53,500","2","1","0","1983","Community","Single Family Home","$805","133","133","133","All Cash","10/30/2015","$62.39","$59.18","0.95","LOCKHART & ASSOCIATES INC","Tina Marie Marie LLC","255001704","Cathy Kluytenaar","255000256","261069620","P","East Polk"
"1","T2793291","SLD","3345 TIMBERLINE RD W","WINTER HAVEN","33880","TIMBER WOOD","1,226","$52,000","2","1","1","1983","None","Single Family Home","$347","24","24","24","All Cash","01/19/2016","$44.70","$42.41","0.95","SPIN REAL ESTATE LLC","Kenneth Stillwell","261548768","Kenneth Stillwell","780813","261548768","T","Tampa"
"1","L4710899","SLD","3121 TIMBERLY LN","LAKELAND","33810","HUNTINGTON HILLS","1,892","$175,000","3","2","0","1998","Community","Single Family Home","$1,667","5","5","5","All Cash","01/20/2016","$95.08","$92.49","0.97","BHHS FLORIDA PROPERTIES GRP","Chuck Hoffman","265501138","Robert Roebuck","265522512","261068516","L","Lakeland"
"1","L4707706","SLD","3132 TIMBERLY LN","LAKELAND","33810","HUNTINGTON HILLS","1,725","$170,000","2","2","0","1997","Private","Single Family Home","$1,901","119","119","119","USDA","01/08/2016","$101.16","$98.55","0.97","RE/MAX EXPERTS","Linda Zedonek","265500367","Jeanna Jackson","265500286","261067798","L","Lakeland"
"1","L4709236","SLD","3162 TIMBERLY LN","LAKELAND","33810","HUNTINGTON VILLAGE","1,769","$173,900","3","2","0","1999","Community","Single Family Home","$1,673","8","8","8","All Cash","12/15/2015","$101.70","$98.30","0.97","WEBPRO REALTY, LLC","Robert Roebuck","261068516","Robert Roebuck","265522512","261068516","L","Lakeland"
"1","G4805110","SLD","127 TIMBERPARK DR","DAVENPORT","33837","BRIARGROVE FIRST ADD","1,470","$145,000","3","2","0","1994","Community","Single Family Home","$830","215","59","191","New FHA","06/30/2015","$100.00","$98.64","0.99","Sellstate NGR- Summerfield","Eion Hall","260503622","Carlethia Burnette","261010557","261084133","G","Lake and Sumter"
"1","G4813579","SLD","146 TIMBERPARK DR","DAVENPORT","33837","BRIARGROVE FIRST ADD","1,258","$144,900","3","2","0","1994","Community","Single Family Home","$1,476","3","3","3","New Conventional","07/30/2015","$115.18","$115.18","1.00","LIST NOW REALTY, LLC","Matt Buttner","260503097","Chet Murphy, III","51957EE","261013276","G","Lake and Sumter"
"1","G4812678","SLD","167 TIMBERPARK DR","DAVENPORT","33837","BRIARGROVE FIRST ADD","1,475","$155,000","3","2","0","1994","Community, Private","Single Family Home","$1,077","24","24","60","New Conventional","08/14/2015","$107.80","$105.08","0.97","KELLER WILLIAMS CLASSIC III RE","Elizabeth Gravilla","260503769","Elizabeth Gravilla","260503109","260503769","G","Lake and Sumter"
"1","L4708957","SLD","5910 TIMBERWOOD DR","LAKELAND","33811","ACREAGE & UNREC","1,260","$90,000","3","2","0","1981","None","Single Family Home","$1,786","8","8","8","New FHA","01/19/2016","$88.89","$71.43","0.80","RE/MAX PARAMOUNT PROPERTIES","Brenda Gillaspy","265501698","Christine Jenkins","266509058","266505267","L","Lakeland"
"1","O5405391","SLD","6303 TIMUCUANS DR","LAKELAND","33813","INDIAN TRAILS ADD","1,730","$111,069","3","2","0","1981","Private","Single Family Home","$2,460","11","11","21","All Cash","01/07/2016","$64.91","$64.20","0.99","OWNERS.COM","Steve Sibiga","261201966","Melissa Bajsa","265500286","265522650","O","Orlando Regional"
"1","L4709553","SLD","6339 TIMUCUANS DR","LAKELAND","33813","INDIAN TRAILS ADD","1,641","$184,000","4","2","0","1980","Private","Single Family Home","$1,931","9","9","9","All Cash","11/06/2015","$109.69","$112.13","1.02","KELLER WILLIAMS REALTY","Melissa Bajsa","265522650","Cassie Miller","265522421","265501011","L","Lakeland"
"1","T2793415","SLD","6519 TIMUCUANS DR","LAKELAND","33813","INDIAN TRAILS","1,544","$161,000","3","2","0","1980","Private","Single Family Home","$1,136","39","39","24","New FHA","01/29/2016","$101.04","$104.27","1.03","SUN REALTY","Carolyn Christian","265505702","Paul Sean Harper","265522512","265500256","T","Tampa"
"1","L4702959","SLD","6519 TIMUCUANS DR","LAKELAND","33813","INDIAN TRAILS","1,544","$152,000","3","2","0","1980","Private","Single Family Home","$1,097","106","106","123","All Cash","05/19/2015","$103.56","$98.45","0.95","COLDWELL BANKER RESIDENTIAL RE","Teresa Knowles","265500110","NANCY KAHRS","305901","265577820","L","Lakeland"
"1","T2787841","SLD","6545 TIMUCUANS DR","LAKELAND","33813","INDIAN TRAILS","1,679","$185,500","3","2","0","1982","Private","Single Family Home","$1,659","6","6","6","USDA","12/22/2015","$110.18","$110.48","1.00","SUN REALTY","Carolyn Christian","265505702","Philip Bellamy","265522421","265578256","T","Tampa"
"1","O5378358","SLD","134 TITAN DR","DAVENPORT","33837","SUNRIDGE WOODS PH 1","1,925","$210,000","3","2","0","1992","Private","Single Family Home","$1,366","70","36","36","New Conventional","09/16/2015","$114.03","$109.09","0.96","REUNION FLORIDA REALTY LLC","Alex Lopez","27250289","Alison McBain","50339","272501869","O","Orlando Regional"
"1","G4811998","SLD","6317 TOCOBEGA DR","LAKELAND","33813","INDIAN TRAILS ADDITION","1,424","$147,000","3","2","0","1982","Private","Single Family Home","$1,141","4","4","4","USDA","06/19/2015","$108.78","$103.23","0.95","LIST NOW REALTY, LLC","Matt Buttner","260503097","Bryan Dyess","261010976","261200309","G","Lake and Sumter"
