"#","ML Number","Status","Address","City","Postal Code","Legal Subdivision Name","Sq Ft Heated","Current Price","Beds","Full Baths","Half Baths","Year Built","Pool","Property Style","Taxes","CDOM","ADOM","Days to Contract","Sold Terms","Close Date","LP/SqFt","SP/SqFt","SP/LP","List Office Name","List Agent Full Name","List Agent ID","Selling Agent Name","Selling Office ID","Selling Agent ID","LSC List Side","Office Primary Board ID"
"1","O5376995","SLD","107 W 10TH ST","SANFORD","32771","SANFORD TOWN OF","1,695","$204,970","3","2","0","1928","None","Single Family Home","$1,117","31","31","0","New FHA","07/31/2015","$117.40","$120.93","1.03","ATLAS BLUE REALTY INC","Amine Berrada","261085676","Scot Prince","56742","261073918","O","Orlando Regional"
"1","O5364606","SLD","201 E 10TH ST","SANFORD","32771","SANFORD TOWN OF","1,340","$100,000","2","2","0","1928","None","Single Family Home","$1,719","222","26","26","All Cash","08/28/2015","$81.34","$74.63","0.92","Keller Williams Heritage Realt","Jeff Singletary","261067526","Jeff Singletary","261011090","261067526","O","Orlando Regional"
"1","O5407302","SLD","201 E 10TH ST","SANFORD","32771","SANFORD TOWN OF","1,650","$193,500","3","3","0","1928","None","Single Family Home","$1,816","36","36","36","New Conventional","03/17/2016","$121.15","$117.27","0.97","Keller Williams Heritage Realt","Maciel Garcia","261210049","Maria Shreve","50933","261071500","O","Orlando Regional"
"1","O5343329","SLD","203 E 10TH ST","SANFORD","32771","SANFORD TOWN OF","1,120","$123,000","2","1","1","1901","None","Single Family Home","$1,637","50","50","65","All Cash","06/29/2015","$114.73","$109.82","0.96","RE/MAX Town Centre","Maria Shreve","261071500","Maria Shreve","50933","261071500","O","Orlando Regional"
"1","O5366843","SLD","256 12TH AVE","LONGWOOD","32750","ENTZMINGERS ADD 1","1,302","$159,900","3","2","0","1980","None","Single Family Home","$1,039","4","4","4","New FHA","06/18/2015","$122.81","$122.81","1.00","HOME WISE REALTY GROUP, INC.","Michelle Bardsley","261200701","Militza Kousseva","261011025","261207771","O","Orlando Regional"
"1","O5188065","SLD","1922 W 13TH ST","SANFORD","32771","ROBINSONS SURVEY OF AN ADD TO SANFORD","1,176","$17,000","3","1","0","1949","None","Single Family Home","$512","742","742","743","All Cash","11/06/2015","$17.01","$14.46","0.85","HOLLOMAN GORDON REALTY, INC.","Ronnie Holloman","261069419","Ursula Berube","50647","261092641","O","Orlando Regional"
"1","O5391473","SLD","308 E 13TH ST","SANFORD","32771","SANFORD TOWN OF","1,129","$89,900","2","2","0","1948","None","Single Family Home","$1,258","31","31","34","New Conventional","11/18/2015","$79.63","$79.63","1.00","FERN C BURR LLC","Fern Burr","261061994","Todd Norwood","50905","261212086","O","Orlando Regional"
"1","V4710831","SLD","606 E 14TH ST","SANFORD","32771","SAN LANTA","1,295","$149,900","3","1","0","1925","None","Single Family Home","$625","25","25","25","New FHA","05/02/2016","$119.61","$115.75","0.97","TOTAL REALTY CORP","Katie Parker","249520315","Sherrie Wysong","50933","261214582","V","Orlando Regional"
"1","V4708523","SLD","1504 W 15TH ST","SANFORD","32771","BOYKIN PLACE","620","$16,500","3","1","1","1938","None","Single Family Home","$330","24","24","6","All Cash","10/30/2015","$25.81","$26.61","1.03","CHARLES RUTENBERG REALTY","Hugo Moratillo","286001951","Hugo Moratillo","50096","286001951","V","Orlando Regional"
"1","O5396776","SLD","200 W 15TH ST","SANFORD","32771","KEELEYS ADD TO SANFORD","2,068","$92,500","4","2","0","1937","Private","Single Family Home","$1,589","53","16","16","All Cash","11/16/2015","$52.71","$44.73","0.85","THE TITAN GROUP, INC.","Michael Fouts","261008883","Melissa Berrada","261011084","261208916","O","Orlando Regional"
"1","O5419886","SLD","200 W 15TH ST","SANFORD","32771","KEELEYS ADD TO SANFORD","2,068","$239,900","4","2","0","1937","Private","Single Family Home","$1,589","6","6","6","New FHA","04/12/2016","$116.01","$116.01","1.00","ATLAS BLUE REALTY INC","Amine Berrada","261085676","Bart Marek","54257","261207981","O","Orlando Regional"
"1","O5404461","SLD","115 W 16TH ST","SANFORD","32771","SANFORD HEIGHTS","1,510","$160,000","3","2","0","1961","None","Single Family Home","$805","69","69","87","New Conventional","03/07/2016","$118.54","$105.96","0.89","COLDWELL BANKER RESIDENTIAL RE","Dan Haber","261201742","Maria Shreve","50933","261071500","O","Orlando Regional"
"1","O5353960","SLD","116 W 17TH ST","SANFORD","32771","SANFORD HEIGHTS","2,230","$153,714","4","3","0","1920","None","Single Family Home","$1,861","188","104","104","New FHA","07/31/2015","$69.15","$68.93","1.00","THE TITAN GROUP, INC.","Michael Fouts","261008883","Jen Kersey","50455","261207596","O","Orlando Regional"
"1","S4817486","SLD","201 W 17TH ST","SANFORD","32771","SANFORD HEIGHTS","1,694","$154,500","3","2","0","1937","None","Single Family Home","$2,184","39","39","39","Assume Conventional","10/20/2015","$91.44","$91.20","1.00","BHHS RESULTS REALTY","Jeffrey Perry","272500203","Jim Foy","261011045","261007648","S","Osceola"
"1","O5352763","SLD","217 W 17TH ST","SANFORD","32771","SANFORD HEIGHTS","1,233","$82,000","2","1","0","1930","None","Single Family Home","$364","81","81","2","New Conventional","05/28/2015","$68.94","$66.50","0.96","Keller Williams Heritage Realt","Susan Norton","261073880","Susan Norton","261011090","261073880","O","Orlando Regional"
"1","O5399389","SLD","232 W 17TH ST","SANFORD","32771","SANFORD HEIGHTS","2,377","$162,000","3","3","0","1935","None","Single Family Home","$1,494","19","19","19","New FHA","01/29/2016","$75.68","$68.15","0.90","BHHSTHE PROPERTY PLACE","Gregg Banden","261007360","Maria Shreve","50933","261071500","O","Orlando Regional"
"1","O5356979","SLD","220 W 18TH ST","SANFORD","32771","SANFORD HEIGHTS","2,170","$217,000","5","2","1","1925","None","Single Family Home","$2,705","308","308","308","New Conventional","03/31/2016","$96.73","$100.00","1.03","RE/MAX Town Centre","Maria Shreve","261071500","Thomas McNamara, Jr","261011090","261214576","O","Orlando Regional"
"1","O5372514","SLD","1204 W 19TH CT","SANFORD","32771","SAN SEM KNOLLS 1ST ADD","1,865","$81,000","3","2","1","1962","None","Single Family Home","$1,715","21","21","21","All Cash","07/21/2015","$43.43","$43.43","1.00","RE/MAX Town Centre","Gilda Santacana","272500211","Vanessa Scotland","261011739","261212162","O","Orlando Regional"
"1","O5378222","SLD","218 W 19TH ST","SANFORD","32771","SANFORD HEIGHTS","825","$100,000","2","1","0","1930","None","Single Family Home","$998","9","9","24","New Conventional","09/11/2015","$127.15","$121.21","0.95","RE/MAX Town Centre","Maria Shreve","261071500","Jeff Bales","50038","261016509","O","Orlando Regional"
"1","O5321024","SLD","303 E 19TH ST","SANFORD","32771","GARNERS ADD TO MARKHAM PARK HEIGHTS","1,093","$90,000","2","1","0","1930","None","Single Family Home","$1,569","18","18","28","All Cash","07/17/2015","$68.62","$82.34","1.20","KELLER WILLIAMS CLASSIC RLTY V","Christopher Myers","261091912","Krista Taurins","56563","269504117","O","Orlando Regional"
"1","O5413081","SLD","10 1ST ST","CHULUOTA","32766","NORTH CHULUOTA REP","1,303","$94,676","3","2","0","1963","None","Single Family Home","$1,363","14","14","14","New Conventional","01/29/2016","$68.99","$72.66","1.05","C21/OVIEDO REALTY","Kim Campbell","261204298","Edward O'Dea","261011925","261203960","O","Orlando Regional"
"1","O5423979","SLD","1015 W 1ST ST","SANFORD","32771","SANFORD TOWN OF","2,203","$135,000","2","1","0","1920","None","Single Family Home","$4,561","29","29","24","All Cash","03/30/2016","$72.58","$61.28","0.84","100% REAL ESTATE, INC","Robert Sinclair","261004947","Derek Hovey","261011983","261203800","O","Orlando Regional"
"1","O5388114","SLD","1407 W 1ST ST","SANFORD","32771","SANFORD TOWN OF","1,230","$59,000","3","1","0","1926","None","Single Family Home","$1,130","37","37","25","All Cash","09/28/2015","$62.52","$47.97","0.77","GLOBAL SERVICES REALTY LLC","Asha Singh","261097200","NON MFR REALTOR","55055","123456789","O","Orlando Regional"
"1","O5362384","SLD","170 1ST ST","CHULUOTA","32766","NORTH CHULUOTA","1,137","$126,000","3","2","0","1985","None","Single Family Home","$914","34","34","34","New FHA","12/29/2015","$123.13","$110.82","0.90","GLOBAL REALTY INTERNATIONAL","Patricia Campbell","279543907","Ruth Moore","261011109","261066613","O","Orlando Regional"
"1","O5347191","SLD","301 1ST ST","CHULUOTA","32766","NORTH CHULUOTA","1,040","$102,000","3","1","0","1958","None","Single Family Home","$1,044","207","207","266","New Conventional","01/13/2016","$120.19","$98.08","0.82","GLOBAL REALTY INTERNATIONAL","Patricia Campbell","279543907","Steven Merchant","54867","261067135","O","Orlando Regional"
"1","O5380935","SLD","40 N 1ST CT","WINTER SPRINGS","32708","NORTH ORLANDO 8TH ADD","1,250","$110,000","3","2","0","1972","None","Single Family Home","$556","17","17","17","New FHA","10/09/2015","$79.92","$88.00","1.10","CHARLES RUTENBERG REALTY","Paul Larson","261200934","Ismael Rivera","54580","261098628","O","Orlando Regional"
"1","O5386309","SLD","717 W 1ST ST","SANFORD","32771","SANFORD TOWN OF","960","$45,000","2","1","0","1922","None","Single Family Home","$1,118","96","96","100","All Cash","02/09/2016","$49.90","$46.88","0.94","EGS REAL ESTATE INC","Ginny Stallings","272500137","Ernest Stallings","50151","261068803","O","Orlando Regional"
"1","O5394484","SLD","819 1ST ST","ALTAMONTE SPRINGS","32701","SANLANDO","1,760","$154,000","3","2","0","1966","None","Single Family Home","$2,226","26","26","26","New Conventional","11/23/2015","$89.72","$87.50","0.98","KELLER WILLIAMS ADVANTAGE 2","Joseph Huntington","261092336","Emily Halpern","51584H","261209373","O","Orlando Regional"
"1","O5388051","SLD","1201 W 20TH ST","SANFORD","32771","ACREAGE & UNREC","912","$65,000","3","2","0","1987","None","Single Family Home","$521","49","49","14","All Cash","10/09/2015","$75.66","$71.27","0.94","TURNKEY HOME BUYERS","Brian Neal","278037099","Joseph Blair","261012221","261060813","O","Orlando Regional"
"1","O5360311","SLD","1209 W 20TH ST","SANFORD","32771","N/A","652","$75,000","2","1","0","1951","None","Single Family Home","$1,194","622","289","289","All Cash","02/26/2016","$138.04","$115.03","0.83","SPARROW REALTY GROUP LLC","Brian Dodd","261200727","Brian Dodd","261010893","261200727","O","Orlando Regional"
"1","O5309901","SLD","204 W 20TH ST","SANFORD","32771","SANFORD HEIGHTS","1,279","$65,000","2","1","0","1946","None","Single Family Home","$1,357","345","345","393","All Cash","11/25/2015","$53.95","$50.82","0.94","ALL FLORIDA SALES, INC.","John Pierce","261208173","John Pierce","261011765","261208173","O","Orlando Regional"
"1","O5356687","SLD","211 W 20TH ST","SANFORD","32771","HIGHLAND PARK","908","$78,950","2","1","0","1951","None","Single Family Home","$897","8","8","8","New FHA","05/18/2015","$87.67","$86.95","0.99","WEICHERT REALTORS HALLMARK PR","Linda Bain","261074516","Melissa Berrada","261011084","261208916","O","Orlando Regional"
"1","O5337331","SLD","2741 E 20TH ST","SANFORD","32771","THOMAS 2ND ADD","1,040","$21,200","3","1","0","1953","None","Single Family Home","$647","174","174","299","All Cash","11/12/2015","$20.38","$20.38","1.00","Owners.com","Steve Sibiga","261201966","Shalonda Young","261011343","286001193","O","Orlando Regional"
