"#","ML Number","Status","Address","City","Postal Code","Legal Subdivision Name","Sq Ft Heated","Current Price","Beds","Full Baths","Half Baths","Year Built","Pool","Property Style","Taxes","CDOM","ADOM","Days to Contract","Sold Terms","Close Date","LP/SqFt","SP/SqFt","SP/LP","List Office Name","List Agent Full Name","List Agent ID","Selling Agent Name","Selling Office ID","Selling Agent ID","LSC List Side","Office Primary Board ID"
"1","O5382381","SLD","1416 HARRIET AVE","HAINES CITY","33844","SUNSET SUB","1,208","$50,000","3","1","0","1954","None","Single Family Home","$737","57","37","37","All Cash","09/30/2015","$47.60","$41.39","0.87","Carrington Real Estate Service","Ron Crowningshield","272504487","Maria Maya","255000603","255000682","O","Orlando Regional"
"1","T2806752","SLD","2317 HARRIS ST","LAKELAND","33801","LANPHEAR O C SUB","2,409","$56,250","4","3","0","1957","None","Single Family Home","$1,849","20","20","20","All Cash","04/27/2016","$23.35","$23.35","1.00","CARRINGTON REAL ESTATE SERVICE","Cassandra Ingraham","261535671","Romel Bisram","272550223","261091406","T","Central Pasco"
"1","P4701434","SLD","108 HARRISON RD","WINTER HAVEN","33884","GARDEN GROVE WEST","1,756","$156,000","3","2","0","1973","Private","Single Family Home","$1,884","56","56","56","New VA","05/29/2015","$94.53","$88.84","0.94","JULIE MATTHEWS GROUP LLC","Julie Matthews","255000198","Julie Matthews","255000564","255000198","P","East Polk"
"1","P4704704","SLD","121 HARRISON RD","WINTER HAVEN","33884","ELOISE WOODS EAST LAKE FLORENCE UNIT","2,140","$104,500","4","3","0","1973","Private","Single Family Home","$1,300","137","137","162","All Cash","10/15/2015","$51.36","$48.83","0.95","COLDWELL BANKER RESIDENTIAL RE","J. Michael Nolen, JR","255000095","Jonathan Turner","10315","270524726","P","East Polk"
"1","L4710049","SLD","5732 HART RD","LAKELAND","33810","ACREAGE & UNREC","1,808","$167,000","3","2","0","1939","None","Single Family Home","$1,893","81","81","41","New FHA","02/01/2016","$90.98","$92.37","1.02","KELLER WILLIAMS REALTY","Andrew Boccia","265577991","Melissa Crawford","265500277","265578051","L","Lakeland"
"1","P4705660","SLD","971 HART ST","WAVERLY","33877","WAVERLY MANOR UNIT 01","770","$23,000","2","1","0","1954","None","Single Family Home","$456","258","210","210","All Cash","02/05/2016","$38.83","$29.87","0.77","BY DESIGN REAL ESTATE SERVICES","Cheryl Brewer","255001832","Glenda Starn","265522470","265501809","P","East Polk"
"1","P4708405","SLD","629 HART LAKE DR","WINTER HAVEN","33884","HART LAKE HILLS PH 01","2,519","$130,000","3","2","0","1998","None","Single Family Home","$2,459","0","0","0","All Cash","12/28/2015","$51.61","$51.61","1.00","BROKERS REALTY OF CENTRAL FLOR","Renee Butler","255000107","John Butler","10218","255001385","P","East Polk"
"1","O5332762","SLD","6620 HARTMAN DR","LAKE WALES","33898","HARTMANS","1,038","$26,424","2","2","0","1990","None","Single Family Home","$1,051","242","242","252","All Cash","08/17/2015","$26.05","$25.46","0.98","Owners.com","Steve Sibiga","261201966","Julie Matthews","255000564","255000198","O","Orlando Regional"
"1","L4704143","SLD","235 HARTRIDGE HILLS DR","WINTER HAVEN","33881","HARTRIDGE HILLS","2,560","$282,500","4","2","1","1988","Private","Single Family Home","$3,995","120","120","77","New VA","05/20/2015","$113.28","$110.35","0.97","PROPERTY SHOPPE OF CENTRAL FL","Dawna Stone","265501454","Dawna Stone","265578073","265501454","L","Lakeland"
"1","K4700372","SLD","6 HARVARD AVE","FROSTPROOF","33843","SUN RAY HOMES 03","639","$25,000","2","1","0","1963","None","Single Family Home","$617","320","320","320","All Cash","01/29/2016","$61.82","$39.12","0.63","FROSTPROOF REALTY","Melba Taylor","261073064","Chrissi Jasso","255000261","255000638","K","Lake Wales"
"1","O5334072","SLD","6525 HATCHER RD","LAKELAND","33811","ACREAGE & UNREC","1,387","$72,404","3","2","0","1978","None","Single Family Home","$1,844","152","152","159","All Cash","06/09/2015","$52.62","$52.20","0.99","Owners.com","Stephen Sibiga","261201966","James Coyle","265500286","265500847","O","Orlando Regional"
"1","L4707787","SLD","6525 HATCHER RD","LAKELAND","33811","ACREAGE & UNREC","1,387","$140,000","3","2","0","1978","None","Single Family Home","$1,844","7","7","7","New Conventional","08/28/2015","$103.03","$100.94","0.98","KELLER WILLIAMS REALTY","Mike Walker","261066934","Angela Walker","265500286","265578181","L","Lakeland"
"1","L4711866","SLD","6716 HATCHER RD","LAKELAND","33811","HATCHER ROAD ESTATES","1,374","$175,000","3","2","0","2000","None","Single Family Home","$1,024","52","52","6","New FHA","04/10/2016","$129.37","$127.37","0.98","RE/MAX EXPERTS","Sheri Jackson","265501085","Todd Christian","265500286","265500374","L","Lakeland"
"1","O5370314","SLD","122 HATCHINEHA RD","HAINES CITY","33844","LAKE GORDON HEIGHTS","1,451","$53,000","4","2","0","1971","Private","Single Family Home","$1,334","134","134","239","All Cash","02/04/2016","$40.66","$36.53","0.90","1ST CHOICE REAL ESTATE CENTER","John Henthorn","261065902","Nerstha Damier","261011817","261207462","O","Orlando Regional"
