"#","ML Number","Status","Address","City","Postal Code","Legal Subdivision Name","Sq Ft Heated","Current Price","Beds","Full Baths","Half Baths","Year Built","Pool","Property Style","Taxes","CDOM","ADOM","Days to Contract","Sold Terms","Close Date","LP/SqFt","SP/SqFt","SP/LP","List Office Name","List Agent Full Name","List Agent ID","Selling Agent Name","Selling Office ID","Selling Agent ID","LSC List Side","Office Primary Board ID"
"1","O5433431","ACT","914 BORDEAUX PL","ORLANDO","32808","PINE HILLS SUB 10","1,075","$79,900","3","1","0","1955","None","Single Family Home","$753","18","18","","","","$74.33","","","MOREHOUSE REALTY INC","Alvin Moore","261086422","","","","O","Orlando Regional"
"1","O5415832","ACT","7511 BORDWINE DR","ORLANDO","32818","SILVER RIDGE PH 02","1,756","$119,900","3","2","0","1987","None","Single Family Home","$2,345","20","20","","","","$68.28","","","Carrington Real Estate Service","Ron Crowningshield","272504487","","","","O","Orlando Regional"
"1","O5435464","ACT","6745 BOUGANVILLEA CRESCENT DR","ORLANDO","32809","LAKE GLORIA PRESERVE PH 01B","2,453","$299,999","4","2","1","1999","Community","Single Family Home","$2,068","10","10","","","","$122.30","","","NOVA REAL ESTATE SERVICES INC","Danielle Souza","261209019","","","","O","Orlando Regional"
"1","O5436729","ACT","8639 BOW CT","ORLANDO","32836","ROYAL RANCH ESTATES","3,026","$500,000","5","3","1","1985","None","Single Family Home","$3,833","16","16","","","","$165.23","","","RE/MAX PROPERTIES SW INC.","Diann Brown","261208641","","","","O","Orlando Regional"
"1","O5422956","ACT","8363 BOWDEN WAY","WINDERMERE","34786","KEENES POINTE UNIT 01","2,666","$545,000","4","3","0","1999","Private","Single Family Home","$7,254","405","79","","","","$204.43","","","KEENE'S POINTE REALTY","Angela Durruthy","261071264","","","","O","Orlando Regional"
"1","O5438831","ACT","8393 BOWDEN WAY","WINDERMERE","34786","KEENES POINTE UNIT 01","2,099","$579,000","3","2","0","1999","Private","Single Family Home","$4,941","6","6","","","","$275.85","","","WATSON REALTY CORP","Karla Ryan","261211613","","","","O","Orlando Regional"
"1","O5419156","ACT","2809 BOWER RD","WINTER PARK","32792","WINTER PARK PINES UNIT 05","2,016","$379,900","4","2","0","1965","Private","Single Family Home","$3,533","98","98","","","","$188.44","","","COLEDEV REAL ESTATE LLC","Samuel Winer","261209126","","","","O","Orlando Regional"
"1","O5430277","ACT","502 N BOYD ST","WINTER GARDEN","34787","WINTER GARDEN SHORES REP","2,356","$410,000","4","2","0","1950","None","Single Family Home","$1,733","42","42","","","","$174.02","","","SOUTHERN HERITAGE REALTY, INC","Marc Holland","261208352","","","","O","Orlando Regional"
"1","O5438448","ACT","9454 BRACKIN ST","ORLANDO","32825","SUTTON RIDGE PH 03 UNIT 05","1,424","$189,900","3","2","0","1993","None","Single Family Home","$973","9","9","","","","$133.36","","","STONEGATE REALTY","Mike Mayet","261205845","","","","O","Orlando Regional"
"1","O5385509","ACT","14565 BRADDOCK OAK DR","ORLANDO","32837","HUNTERS CREEK TR 530","2,795","$435,900","4","3","0","1998","None","Single Family Home","$5,326","280","280","","","","$155.96","","","COMPASS INTERNATIONAL ACCESS","Chuck Frey","261064689","","","","O","Orlando Regional"
"1","O5427175","ACT","14682 BRADDOCK OAK DR","ORLANDO","32837","HUNTERS CREEK TR 530","3,892","$545,900","5","4","1","1999","Private","Single Family Home","$5,825","60","60","","","","$140.26","","","RE/MAX ASSURED","Jason Zinno","261065746","","","","O","Orlando Regional"
"1","O5438414","ACT","14734 BRADDOCK OAK DR","ORLANDO","32837","HUNTERS CREEK TR 530","3,082","$399,890","4","2","1","1998","Private","Single Family Home","$4,414","242","9","","","","$129.75","","","RE/MAX 200 REALTY","John Muccigrosso","261006084","","","","O","Orlando Regional"
"1","O5439944","ACT","5298 BRAHMA AVE","ORLANDO","32810","RANCHETTE","1,074","$83,000","3","1","0","1956","None","Single Family Home","$936","103","2","","","","$77.28","","","REO WHOLESALE PROPERTIES LLC","Robbie Crager","261063689","","","","O","Orlando Regional"
"1","O5436644","ACT","4102 BRANDEIS AVE","ORLANDO","32839","MEDALLION ESTATES","1,708","$224,900","3","2","0","1961","None","Single Family Home","$1,266","17","17","","","","$131.67","","","KELLER WILLIAMS AT THE PARKS","Bethanne Baer","261005929","","","","O","Orlando Regional"
"1","O5435215","ACT","10064 BRANDON CIR","ORLANDO","32836","SAND LAKE POINT UNIT 03","2,108","$370,000","3","2","0","1990","Private","Single Family Home","$3,528","23","23","","","","$175.52","","","BHHS RESULTS REALTY","George Wilkinson","261065651","","","","O","Orlando Regional"
"1","O5422055","ACT","10082 BRANDON CIR","ORLANDO","32836","SAND LAKE POINT UNIT 03","2,823","$850,000","5","3","0","1995","Private","Single Family Home","$10,364","84","84","","","","$301.10","","","HAMMOND REALTY GROUP LLC","Trudie Hammond","261010813","","","","O","Orlando Regional"
"1","O5424599","ACT","10094 BRANDON CIR","ORLANDO","32836","SAND LAKE POINT UNIT 03","3,917","$879,000","4","3","1","1993","Private","Single Family Home","$7,850","66","66","","","","$224.41","","","TEAMCONNECT REALTY LLC","Paula Hemani","261086188","","","","O","Orlando Regional"
"1","O5385916","ACT","10126 BRANDON CIR","ORLANDO","32836","SAND LAKE POINT UNIT 03","3,968","$1,090,000","4","4","0","1993","Private","Single Family Home","$8,326","269","269","","","","$274.70","","","SUZI KARR REALTY","Oren Adar","81203996","","","","O","Orlando Regional"
"1","O5423745","ACT","10170 BRANDON CIR","ORLANDO","32836","SAND LAKE POINT UNIT 02","1,986","$425,000","4","2","0","1990","Private","Single Family Home","$4,402","75","75","","","","$214.00","","","PREMIER SOTHEBY'S INT'L REALTY","Carolyn Burgiel","261096843","","","","O","Orlando Regional"
"1","O5436745","ACT","1904 BRANDY MILL LN","ORLANDO","32825","CYPRESS SPGS TR 215 PH 02","2,463","$269,900","4","3","0","1994","None","Single Family Home","$2,440","17","17","","","","$109.58","","","FLORIDA DREAMS REALTY GRP INC","Adriana Montes","261085563","","","","O","Orlando Regional"
"1","O5422725","ACT","358 BRASSIE DR","ORLANDO","32804","GOLFVIEW","1,622","$246,200","2","1","1","1945","None","Single Family Home","$2,092","46","46","","","","$151.79","","","OWNERS.COM","Steve Sibiga","261201966","","","","O","Orlando Regional"
"1","O5439374","ACT","5597 BRECKENRIDGE CIR","ORLANDO","32818","BRECKENRIDGE ESTATES","2,180","$200,000","4","2","1","1986","Private","Single Family Home","$2,550","8","8","","","","$91.74","","","COLDWELL BANKER RESIDENTIAL RE","David Williams","261202305","","","","O","Orlando Regional"
"1","O5418149","ACT","9922 BRENTFORD CT","WINDERMERE","34786","KEENES POINTE UNIT 01","4,136","$1,199,000","5","4","0","2000","Private","Single Family Home","$14,121","156","102","","","","$289.89","","","SUZI KARR REALTY","Christopher Sapp, II","261200398","","","","O","Orlando Regional"
"1","O5438459","ACT","294 BRIAR BAY CIR","ORLANDO","32825","BRIAR BAY","1,512","$181,900","3","2","0","1997","None","Single Family Home","$2,595","9","9","","","","$120.30","","","CONNECT REALTY.COM INC","Richard Harger, Sr","261072974","","","","O","Orlando Regional"
"1","O5432983","ACT","13310 BRIAR FOREST CT","ORLANDO","32828","STONE FOREST UNIT 02","1,379","$200,000","3","2","0","1999","None","Single Family Home","$2,685","33","33","","","","$145.03","","","DECONOVA INTERNATIONAL REALTY","Gloria Sacristan","272505566","","","","O","Orlando Regional"
"1","O5427689","ACT","1327 BRIDGEPORT DR","WINTER PARK","32789","WATERBRIDGE","4,181","$799,900","5","4","0","1979","Private","Single Family Home","$8,406","57","57","","","","$191.32","","","COLDWELL BANKER RESIDENTIAL RE","Jolie Eichler","261206699","","","","O","Orlando Regional"
"1","O5430152","ACT","1648 BRIDGEVIEW CIR","ORLANDO","32824","WOODBRIDGE AT MEADOW WOODS","2,250","$245,000","4","2","1","1996","Private","Single Family Home","$3,562","36","36","","","","$108.89","","","CHARLES RUTENBERG REALTY","Rich Garcia","261067368","","","","O","Orlando Regional"
"1","O5423576","ACT","1705 BRIDGEVIEW CIR","ORLANDO","32824","WOODBRIDGE AT MEADOW WOODS","2,030","$235,000","4","3","0","1995","Private","Single Family Home","$3,277","66","66","","","","$115.76","","","CAPITAL REALTY GROUP FLORIDA","Tai Pham","261082750","","","","O","Orlando Regional"
"1","T2816544","ACT","2045 BRIDGEVIEW CIR","ORLANDO","32824","WOODBRIDGE AT MEADOW WOODS","2,326","$229,000","4","2","1","1995","None","Single Family Home","$3,041","719","12","","","","$98.45","","","COMMUNITY REALTY ASSOCIATES","Douglas Addeo","261073176","","","","T","Tampa"
"1","S4826570","ACT","5022 BRIGHTMOUR CIR","ORLANDO","32837","HUNTERS CREEK TR 550","2,979","$349,900","4","3","1","1998","Private","Single Family Home","$3,638","97","97","","","","$117.46","","","LA ROSA REALTY, LLC","Michael Faris","272504929","","","","S","Orlando Regional"
"1","O5435081","ACT","959 BRIGHTWATER CIR","MAITLAND","32751","MAITLAND CLUB REP","4,253","$719,000","5","4","1","1994","Private","Single Family Home","$10,108","24","24","","","","$169.06","","","OLDE TOWN BROKERS INC","Joseph Newstreet","261098553","","","","O","Orlando Regional"
"1","T2780630","ACT","965 BRIGHTWATER CIR","MAITLAND","32751","MAITLAND CLUB REP","4,078","$563,700","6","4","0","1996","None","Single Family Home","$9,781","234","234","","","","$138.23","","","KINGS REALTY & PROPERTY MGMT.","Jeffrey Gould","261538359","","","","T","Orlando Regional"
"1","O5434602","ACT","7607 BRISBANE CT","ORLANDO","32835","WESTMOOR PH 01","1,456","$187,900","3","2","0","1984","None","Single Family Home","$1,186","23","23","","","","$129.05","","","WATSON REALTY CORP","Sharon Voss","261050722","","","","O","Orlando Regional"
"1","O5439230","ACT","8106 BRITT DR","ORLANDO","32822","EAST ORLANDO SEC 06","2,266","$209,900","3","2","0","1977","Private","Single Family Home","$2,401","3","3","","","","$92.63","","","REAL PROPERTY MANAGEMENT & REA","Ron York","261016487","","","","O","Orlando Regional"
"1","O5411668","ACT","1931 BROADLEAF CT","WINDERMERE","34786","WINDERMERE DOWNS 1ST ADD","2,592","$549,900","4","3","0","1990","Private","Single Family Home","$4,164","134","134","","","","$212.15","","","BHHS FLORIDA REALTY","Judy Black","261001354","","","","O","Orlando Regional"
"1","O5439940","ACT","327 BROADWAY AVE","ORLANDO","32803","BROADWAY HEIGHTS","5,827","$1,590,000","5","6","1","1909","None","Single Family Home","$8,630","2","2","","","","$272.87","","","COLDWELL BANKER RESIDENTIAL RE","Sheila Mathews","261003732","","","","O","Orlando Regional"
"1","O5440261","ACT","7808 BROCKWOOD CIR","ORLANDO","32822","VILLAGE AT CURRY FORD WOODS","1,156","$120,000","3","2","0","1994","None","Single Family Home","$961","5","5","","","","$103.81","","","RE/MAX 200 REALTY","Yusmila Lopez","261204905","","","","O","Orlando Regional"
"1","O5436268","ACT","1542 BROOK HOLLOW DR","ORLANDO","32824","WILLOWBROOK PH 01","1,539","$189,900","3","2","0","1992","None","Single Family Home","$1,050","4","4","","","","$123.39","","","RE/MAX INNOVATION","Veronica Figueroa","272502305","","","","O","Orlando Regional"
"1","O5370667","ACT","5371 BROOKLINE DR","ORLANDO","32819","BAY HILL SEC 12A","4,441","$795,000","5","4","1","1996","Private","Single Family Home","$9,807","348","348","","","","$179.01","","","CINO INTERNATIONAL INC","Lily Wang","261070502","","","","O","Orlando Regional"
"1","O5429495","ACT","9122 BROOKLINE DR","ORLANDO","32819","NORTH BAY SEC 01","2,698","$395,000","4","2","1","1987","Private","Single Family Home","$4,251","38","38","","","","$146.40","","","GLOBAL REAL ESTATE SERVICES","Rick Piesko, Jr","374004784","","","","O","Orlando Regional"
"1","O5436554","ACT","3821 BROOKMYRA DR","ORLANDO","32837","HUNTERS CREEK TR 305 PH 01","2,630","$319,900","4","3","0","1997","None","Single Family Home","$4,347","17","17","","","","$121.63","","","GREATER ORLANDO REALTY USA INC","Marty Kaiser","261007296","","","","O","Orlando Regional"
"1","O5426472","ACT","2525 BROOKSHIRE AVE","WINTER PARK","32792","BROOKSHIRE HEIGHTS 1ST ADD","966","$250,000","3","1","1","1959","None","Single Family Home","$1,027","57","57","","","","$258.80","","","L.A. REAL ESTATE, INC.","Lori Misley","261011347","","","","O","Orlando Regional"
"1","O5409971","ACT","5377 BROSCHE RD","ORLANDO","32807","BROSCHE SUB","1,753","$319,000","4","2","0","1953","None","Single Family Home","$2,639","148","148","","","","$181.97","","","KELLER WILLIAMS CLASSIC REALTY","Amy Moline","261093327","","","","O","Orlando Regional"
"1","S4830554","ACT","5555 BROSCHE RD","ORLANDO","32807","ACREAGE & UNREC","1,814","$259,000","2","2","1","1957","None","Single Family Home","$2,806","195","8","","","","$142.78","","","EMPIRE REALTY & MGMT. SEVICES","Rose Soto","272505347","","","","S","Osceola"
"1","O5439119","ACT","2721 S BROWN AVE","ORLANDO","32806","INTERLAKE PARK SECOND ADD","795","$149,000","2","1","0","1940","None","Single Family Home","$729","5","5","","","","$187.42","","","RE/MAX ASSURED","Paul Bastien","261065966","","","","O","Orlando Regional"
"1","O5421807","ACT","4807 BROWN RD","CHRISTMAS","32709","ACREAGE & UNREC","1,264","$660,000","3","2","0","1981","None","Single Family Home","$1,032","85","85","","","","$522.15","","","INVESTOR REALTY SERVICES INC","Scott Erickson","261070286","","","","O","Orlando Regional"
"1","O5417291","ACT","9697 BRYANSTON DR","ORLANDO","32827","LAKE NONA PH 01A PRCL 05","3,232","$850,000","4","4","1","1996","Private","Single Family Home","$14,924","442","106","","","","$263.00","","","RE/MAX 200 REALTY","Abby Nelson","261085331","","","","O","Orlando Regional"
"1","O5439051","ACT","2202 BUCKMINSTER CIR","ORLANDO","32803","ORLANDO HIGHLANDS","1,353","$249,000","3","2","0","1952","None","Single Family Home","$3,124","5","5","","","","$184.04","","","FANNIE HILLMAN & ASSOCIATES","Renee Rigley","261211603","","","","O","Orlando Regional"
"1","O5439347","ACT","413 N BUENA VISTA AVE","ORLANDO","32835","CRESCENT HILLS","960","$48,000","3","1","0","1959","None","Single Family Home","$282","4","4","","","","$50.00","","","ALLISON JAMES ESTATES & HOMES","Patrick D'Agostino","261072472","","","","O","Osceola"
"1","O5380292","ACT","1327 N BUMBY AVE","ORLANDO","32803","PHILLIPS 1ST REP OF LAKEWOOD","990","$225,000","2","2","0","1951","None","Single Family Home","$2,613","319","304","","","","$227.27","","","REALTY EXECUTIVES SEMINOLE","Jen Dollar","261083202","","","","O","Orlando Regional"
"1","O5438489","ACT","1714 BURNHAM ST","ORLANDO","32808","ROBINSWOOD SEC 02","1,476","$44,000","3","2","0","1957","None","Single Family Home","$291","8","8","","","","$29.81","","","OWNERS.COM","Steve Sibiga","261201966","","","","O","Orlando Regional"
"1","O5426593","ACT","14718 BURNTWOOD CIR","ORLANDO","32826","UNIVERSITY ESTATES","3,326","$385,000","5","3","0","1991","Private","Single Family Home","$3,307","60","60","","","","$115.75","","","Keller Williams Heritage Realt","Dan Goodman","261211547","","","","O","Orlando Regional"
"1","O5425400","ACT","14724 BURNTWOOD CIR","ORLANDO","32826","UNIVERSITY ESTATES","2,404","$334,900","4","3","0","1992","Private","Single Family Home","$2,914","59","59","","","","$139.31","","","KELLER WILLIAMS ADVANTAGE RLTY","John Williams","261213118","","","","O","Orlando Regional"
"1","O5428086","ACT","14794 BURNTWOOD CIR","ORLANDO","32826","UNIVERSITY ESTATES","2,376","$299,000","4","3","0","1990","Community","Single Family Home","$2,713","411","45","","","","$125.84","","","CHARLES RUTENBERG REALTY","Andrew Smith","261210461","","","","O","Orlando Regional"
"1","O5384477","ACT","10402 BURRIS CT","ORLANDO","32836","LAKE SHEEN ESTATES","5,459","$897,500","6","5","0","1995","Private","Single Family Home","$8,207","277","277","","","","$164.41","","","DOVER INTERNATIONAL CO., INC.","Louis Joachim","261015628","","","","O","Orlando Regional"
"1","S4825854","ACT","2760 BURWOOD AVE","ORLANDO","32837","DEERFIELD PH 02A UNIT 04","1,942","$250,000","4","2","0","1993","Private","Single Family Home","$1,684","75","75","","","","$128.73","","","REMAX PREMIER PROPERTIES","Julio Salgado","272505872","","","","S","Osceola"
"1","O5326544","ACT","116 BUTLER ST","WINDERMERE","34786","WINDERMERE TOWN","3,405","$525,000","3","3","0","1969","None","Single Family Home","$4,773","570","570","","","","$154.19","","","RE/MAX TOWN CENTRE","Mark Hide","261075011","","","","O","Orlando Regional"
"1","O5413436","ACT","12524 BUTLER BAY CT","WINDERMERE","34786","BUTLER BAY UNIT 03/WINDERMERE CLUB","3,855","$580,000","4","2","1","1989","Private","Single Family Home","$6,950","124","124","","","","$150.45","","","REALTY EXECUTIVES CENTRAL FL","Judy Danner","261001998","","","","O","Orlando Regional"
"1","O5416776","ACT","12717 BUTLER BAY CT","WINDERMERE","34786","BUTLER BAY UNIT 03","4,024","$824,000","4","3","1","1989","Private","Single Family Home","$9,070","119","109","","","","$204.77","","","CRESTVIEW REALTY GROUP LLC","Becky Carey","261208031","","","","O","Orlando Regional"
"1","O5396864","ACT","2423 BUTLER BAY DR N","WINDERMERE","34786","BUTLER BAY/WINDERMERE CLUB","4,308","$939,000","4","3","1","1989","Private","Single Family Home","$14,094","220","220","","","","$217.97","","","REGAL R.E. PROFESSIONALS LLC","Marie Ledbetter","612002452","","","","O","Orlando Regional"
"1","O5424670","ACT","2924 BUTLER BAY DR N","WINDERMERE","34786","BUTLER BAY UNIT 03","5,067","$899,000","5","3","1","1999","Private","Single Family Home","$11,814","71","71","","","","$177.42","","","CENTURY 21 CARIOTI","Henry Kim","261060921","","","","O","Orlando Regional"
