"#","ML Number","Status","Address","City","Postal Code","Legal Subdivision Name","Sq Ft Heated","Current Price","Beds","Full Baths","Half Baths","Year Built","Pool","Property Style","Taxes","CDOM","ADOM","Days to Contract","Sold Terms","Close Date","LP/SqFt","SP/SqFt","SP/LP","List Office Name","List Agent Full Name","List Agent ID","Selling Agent Name","Selling Office ID","Selling Agent ID","LSC List Side","Office Primary Board ID"
"1","V4709221","SLD","2630 BRECCA CT","APOPKA","32712","WEKIVA SEC 04","1,878","$217,500","3","2","0","1983","None","Single Family Home","$1,956","45","45","45","New Conventional","02/26/2016","$122.42","$115.81","0.95","ASSIST-2-SELL","Adil Beroual","286001588","Irene Williamson, PA","53164","261050609","V","West Volusia"
"1","O5351206","SLD","519 BRECHIN DR","WINTER PARK","32792","KENILWORTH SHORES SEC 01","1,496","$257,500","3","2","0","1956","None","Single Family Home","$2,270","82","82","61","All Cash","06/12/2015","$199.87","$172.13","0.86","METROPOLITAN R.E SOLUTIONS INC","Nelida Sanchez","261209314","Nelida Sanchez","261010728","261209314","O","Orlando Regional"
"1","O5391357","SLD","681 BRECHIN DR","WINTER PARK","32792","KENILWORTH SHORES SEC 04","2,198","$455,000","3","2","0","1961","None","Single Family Home","$3,631","0","0","0","New VA","10/26/2015","$208.83","$207.01","0.99","KELLY PRICE & COMPANY  LLC","Jennifer Sloan","261072962","Wendy Williams Crumit","51588","261065278","O","Orlando Regional"
"1","O5419899","SLD","4822 BRENDA DR","ORLANDO","32812","DOVER ESTATES SECOND ADD","1,614","$209,775","3","2","0","1972","None","Single Family Home","$1,598","26","9","9","New Conventional","03/17/2016","$129.97","$129.97","1.00","EXIT REAL ESTATE RESULTS","Dave Tillman","261015583","Stephanie Pitts","56128","261203225","O","Orlando Regional"
"1","O5360503","SLD","4926 BRENDA DR","ORLANDO","32812","DOVER ESTATES SECOND ADD","1,945","$229,000","4","2","0","1972","Private","Single Family Home","$3,304","51","51","51","New Conventional","07/21/2015","$122.88","$117.74","0.96","OLDE TOWN BROKERS INC","Troy Bryant","261087872","Opal Raza","56660","261208488","O","Orlando Regional"
"1","O5412371","SLD","5175 BRENDA DR","ORLANDO","32812","DOVER EST","2,900","$294,000","5","3","0","1973","Private","Single Family Home","$3,063","9","9","9","New Conventional","03/10/2016","$102.76","$101.38","0.99","WEICHERT REALTORS HALLMARK PR","Connie Frank","261088551","Elly Kennedy","56037","261213667","O","Orlando Regional"
"1","O5358130","SLD","2100 BRENTLEY PL","ORLANDO","32835","COURTLEIGH PARK","3,106","$500,000","5","3","1","1992","Private","Single Family Home","$6,723","32","32","32","All Cash","06/29/2015","$170.32","$160.98","0.95","THE REAL ESTATE GALLERY LLC","Jorge Espinosa","261062253","Mike Flahaven","261011075","261095103","O","Orlando Regional"
"1","O5411181","SLD","818 BRENTWOOD DR","APOPKA","32712","WEKIWA GLEN REP","1,935","$247,500","3","2","0","1983","Private","Single Family Home","$1,693","93","93","61","New Conventional","03/30/2016","$134.37","$127.91","0.95","METROPOLIS R.E. SOLUTIONS, LLC","Delaina Baker","261212775","Richard Cunningham","53164","261213217","O","Orlando Regional"
"1","O5356852","SLD","868 BRENTWOOD DR","APOPKA","32712","WEKIWA GLEN REP","2,904","$339,900","4","3","0","1984","None","Single Family Home","$2,347","51","51","51","New Conventional","07/10/2015","$117.05","$117.05","1.00","EXIT REAL ESTATE RESULTS","Anne Alsup","261016424","Steven Merchant","54867","261067135","O","Orlando Regional"
"1","O5360508","SLD","965 BRENTWOOD DR","APOPKA","32712","WEKIWA GLEN REP","2,316","$229,999","4","2","0","1986","Private","Single Family Home","$3,290","114","114","132","New Conventional","09/29/2015","$99.27","$99.31","1.00","FLORIDA REAL ESTATE PROPERTIES","David Todd","261081867","Joyce Sanders","261011463","261067521","O","Orlando Regional"
"1","S4819137","SLD","529 BRETT CT","ORLANDO","32828","VILLAGES 02 AT EASTWOOD PH 03","2,358","$227,000","4","2","1","1997","None","Single Family Home","$3,541","17","17","17","All Cash","09/25/2015","$95.29","$96.27","1.01","BHHS RESULTS REALTY","Jeffrey Perry","272500203","Matt Davies","51957J","261092085","S","Osceola"
"1","O5361069","SLD","532 BRETT CT","ORLANDO","32828","VILLAGES 02 AT EASTWOOD PH 03","2,294","$226,000","4","2","1","1997","Community, None","Single Family Home","$2,285","5","5","5","New FHA","05/29/2015","$95.90","$98.52","1.03","KELLER WILLIAMS AT THE PARKS","Drew` Belani","261098557","Tammy Ewald","261011064","261204538","O","Orlando Regional"
"1","S4827960","SLD","152 BREWER AVE","WINTER PARK","32789","CORTLAND PARK","3,514","$399,000","3","2","1","1926","None","Single Family Home","$5,283","30","30","30","All Cash","04/28/2016","$108.68","$113.55","1.04","BHHS RESULTS REALTY","Jeffrey Perry","272500203","Kenneth Stillwell","780813","261548768","S","Osceola"
"1","S4821509","SLD","222 BRIAR BAY CIR","ORLANDO","32825","BRIAR BAY","1,361","$184,900","4","2","0","1998","None","Single Family Home","$2,100","5","5","5","New Conventional","11/20/2015","$139.60","$135.86","0.97","Homs Realty Group Inc.","Victor Caputis","261209182","Anthony Figueroa","261010790","261201899","S","Orlando Regional"
"1","O5423040","SLD","13204 BRIAR FOREST CT","ORLANDO","32828","STONE FOREST UNIT 02","1,338","$190,000","3","2","1","2000","Community","Single Family Home","$2,536","21","21","21","New Conventional","04/28/2016","$145.67","$142.00","0.97","KELLER WILLIAMS ADVANTAGE III","Yogi Ganeshram","261090568","Marina Baranska","51957D","261098376","O","Orlando Regional"
"1","O5384430","SLD","13217 BRIAR FOREST CT","ORLANDO","32828","STONE FOREST UNIT 02","1,379","$189,900","3","2","0","1999","None","Single Family Home","$2,564","40","40","40","New FHA","10/08/2015","$134.16","$137.71","1.03","PREMIUM PROPERTIES R.E SERVICE","Dan Alvarez, PA","261071011","Bobbie Bryant","56279","261213095","O","Orlando Regional"
"1","O5387018","SLD","13525 BRIARMOOR CT","ORLANDO","32837","FALCON TRACE UNIT 03","2,402","$245,000","4","2","1","1998","Community","Single Family Home","$3,117","5","5","5","New FHA","10/02/2015","$100.96","$102.00","1.01","WEICHERT REALTORS HALLMARK PR","Kenneth Teixeira","261090346","Nayda Guedez","261011488","261212671","O","Orlando Regional"
"1","O5399636","SLD","334 BRIARWOOD DR","WINTER PARK","32789","QUAIL HOLLOW","2,415","$415,000","4","2","1","1973","Private","Single Family Home","$3,945","47","47","12","New Conventional","12/07/2015","$186.34","$171.84","0.92","RE/MAX 200 REALTY","John Muccigrosso","261006084","Bj Edens, Jr","56483","261073734","O","Orlando Regional"
"1","O5411366","SLD","439 BRIARWOOD DR","WINTER PARK","32789","QUAIL HOLLOW","2,982","$497,500","4","3","0","1974","Private","Single Family Home","$3,880","251","0","0","New Conventional","12/29/2015","$176.06","$166.83","0.95","KELLY PRICE & COMPANY  LLC","Dee Morgan","261082159","Gwyn Clark","55779","261200451","O","Orlando Regional"
"1","O5361726","SLD","8504 BRIDEL CT","ORLANDO","32819","BAY HILL / BAYVIEW","3,102","$405,000","3","3","0","1984","Private","Single Family Home","$5,319","56","56","56","New Conventional","07/31/2015","$133.75","$130.56","0.98","HOMEVEST REALTY","Shaunda Hall","261064996","Kelly Isenhour","51957J","261212408","O","Orlando Regional"
