"#","ML Number","Status","Address","City","Postal Code","Legal Subdivision Name","Sq Ft Heated","Current Price","Beds","Full Baths","Half Baths","Year Built","Pool","Property Style","Taxes","CDOM","ADOM","Days to Contract","Sold Terms","Close Date","LP/SqFt","SP/SqFt","SP/LP","List Office Name","List Agent Full Name","List Agent ID","Selling Agent Name","Selling Office ID","Selling Agent ID","LSC List Side","Office Primary Board ID"
"1","O5397277","SLD","2663 ULTRA VISTA DR","MAITLAND","32751","BRITTANY GARDENS","2,038","$304,000","3","2","0","1995","None","Single Family Home","$2,635","24","24","24","All Cash","12/16/2015","$154.56","$149.17","0.97","COLDWELL BANKER RESIDENTIAL RE","Erin Tompkins","261065737","Jo Ann Lamar","50503","261205944","O","Orlando Regional"
"1","O5373356","SLD","2674 ULTRA VISTA DR","MAITLAND","32751","BRITTANY GARDENS","2,390","$318,900","3","2","0","1998","Private","Single Family Home","$3,757","77","77","77","All Cash","09/04/2015","$140.17","$133.43","0.95","COLDWELL BANKER RESIDENTIAL RE","Shelley Heistand","261014587","Maria Van Warner","51588","261074571","O","Orlando Regional"
"1","O5349590","SLD","136 UPSALA RD","SANFORD","32771","TEE N GREEN ESTATES","1,512","$134,000","4","2","0","1964","None","Single Family Home","$1,398","50","50","50","New Conventional","05/15/2015","$92.53","$88.62","0.96","RE/MAX CENTRAL REALTY","Karen Arbutine","261074600","Tina Israelson","55912","261070110","O","Orlando Regional"
"1","O5373797","SLD","154 UPSALA RD","SANFORD","32771","TEE N GREEN ESTATES","1,183","$53,025","2","1","1","1963","None","Single Family Home","$1,171","17","17","17","All Cash","07/23/2015","$53.93","$44.82","0.83","Allison James Estates & Homes","Nikki Cooper","261209270","Lee Cameron","51122D","261016204","O","Osceola"
"1","O5359783","SLD","739 UXBRIDGE LN","LAKE MARY","32746","WOODBRIDGE LAKES UNIT 1","1,816","$248,000","3","2","0","1998","None","Single Family Home","$2,750","27","27","27","New Conventional","06/22/2015","$143.12","$136.56","0.95","Keller Williams Heritage Realt","David Miller","261093242","Toni Parks","56549","261066524","O","Orlando Regional"
"1","S4823511","SLD","102 VALENCIA LOOP","ALTAMONTE SPRINGS","32714","SPRING VALLEY FARMS SEC 09","2,225","$286,500","4","2","0","1977","Private","Single Family Home","$3,029","66","66","66","New Conventional","03/04/2016","$130.29","$128.76","0.99","PLATINUM REALTY INTERNATIONAL","Madhavi Kotturu","261096982","Eric Strang","20697","261211782","S","Osceola"
"1","O5368656","SLD","106 VALENCIA DR","SANFORD","32771","RAVENNA PARK SEC OF LOCH ARBOR","1,308","$80,000","3","1","0","1959","None","Single Family Home","$1,047","97","97","98","All Cash","09/15/2015","$61.09","$61.16","1.00","INVESTOR'S REAL ESTATE LLC","Freddie Crespo","261091835","Pat Stover","50998C","261054542","O","Orlando Regional"
"1","O5419735","SLD","411 VALENCIA CIR","OVIEDO","32765","MEAD MANOR UNIT 4","2,119","$299,900","4","2","0","1973","None","Single Family Home","$2,174","16","16","16","New Conventional","04/08/2016","$141.53","$141.53","1.00","FLORIDA HOME TEAM REALTY","Marty Hunt","261010869","Rachael Klinker","55910","261205632","O","Orlando Regional"
"1","O5360014","SLD","497 VALENCIA ST","SANFORD","32771","SAN LANTA","1,586","$157,500","3","2","0","1950","None","Single Family Home","$858","15","15","15","New Conventional","06/15/2015","$104.04","$99.31","0.95","RE/MAX Town Centre","Maria Shreve","261071500","Maria Shreve","50933","261071500","O","Orlando Regional"
"1","O5378957","SLD","320 VALLEY DR","LONGWOOD","32779","SWEETWATER OAKS SEC 05","2,470","$347,500","4","2","1","1974","Private","Single Family Home","$3,003","14","14","14","New Conventional","08/17/2015","$149.39","$140.69","0.94","BHHS RESULTS REALTY","Lee Ungaro","261061328","Mark Humphreys","53164","261073612","O","Orlando Regional"
"1","O5427507","SLD","1172 VALLEY CREEK RUN","WINTER PARK","32792","LOST CREEK","2,263","$310,000","4","2","0","1995","None","Single Family Home","$2,261","4","4","4","New Conventional","05/04/2016","$139.15","$136.99","0.98","COLDWELL BANKER RESIDENTIAL RE","Lynn Kuschmann","261006930","Jo Ann Lamar","50503","261205944","O","Orlando Regional"
