"#","ML Number","Status","Address","City","Postal Code","Legal Subdivision Name","Sq Ft Heated","Current Price","Beds","Full Baths","Half Baths","Year Built","Pool","Property Style","Taxes","CDOM","ADOM","Days to Contract","Sold Terms","Close Date","LP/SqFt","SP/SqFt","SP/LP","List Office Name","List Agent Full Name","List Agent ID","Selling Agent Name","Selling Office ID","Selling Agent ID","LSC List Side","Office Primary Board ID"
"1","O5337652","SLD","11548 PUMPKIN SEED CT","ORLANDO","32821","PARKVIEW POINTE SEC 02","1,587","$200,000","3","2","0","1989","Community","Single Family Home","$1,922","143","143","153","New Conventional","07/10/2015","$129.80","$126.02","0.97","HOMEVEST REALTY","Jon Kanner","261207460","Arla Gardiner","56140","261090686","O","Orlando Regional"
"1","O5394915","SLD","2029 PURITAN RD","ORLANDO","32807","ARCADIA ACRES SEC 01","2,474","$199,900","5","2","0","1973","Private","Single Family Home","$2,170","88","86","86","New FHA","02/03/2016","$80.80","$80.80","1.00","VISTA REALTY INVESTMENT","Tuan Nguyen","261091291","Luis Pinto","272506854","261082840","O","Orlando Regional"
"1","O5405088","SLD","1753 PUTNEY CIR","ORLANDO","32837","SOUTHCHASE 01A PRCL 05 PH 03","2,340","$260,000","4","2","1","1997","Private","Single Family Home","$2,375","104","104","104","All Cash","03/30/2016","$117.52","$111.11","0.95","AMERITEAM REALTY, INC.","Patrick Matthews","261087829","Yelena Kirichenko","50096","272503050","O","Orlando Regional"
"1","O5380418","SLD","13013 QUAIL CT","ORLANDO","32828","SYDNEY COVE AT EASTWOOD PRCL 01","1,774","$180,000","3","2","0","1994","Community","Single Family Home","$2,877","23","23","108","New Conventional","12/11/2015","$104.28","$101.47","0.97","Century 21 Professional Group","Tina Holtorf","261094079","David Toy","261012741","261003374","O","Orlando Regional"
"1","O5417638","SLD","13014 QUAIL CT","ORLANDO","32828","SYDNEY COVE AT EASTWOOD PRCL 01","2,331","$273,000","4","2","1","1994","Community, Private","Single Family Home","$2,578","133","41","41","New FHA","04/11/2016","$117.98","$117.12","0.99","KELLER WILLIAMS ADVANTAGE III","Limarys Hernandez","261210420","Sasha Mabed","50667","261209519","O","Orlando Regional"
"1","O5423829","SLD","9850 QUAIL COVE CT","WINDERMERE","34786","WINDERMERE DOWNS 1ST ADD","2,799","$545,000","4","3","0","1989","Private","Single Family Home","$4,948","16","16","16","New Conventional","05/10/2016","$201.86","$194.71","0.96","BHHS FLORIDA REALTY","Judy Black","261001354","Fay Jacques","52626","261020364","O","Orlando Regional"
"1","O5383110","SLD","7500 QUAIL RUN CT","ORLANDO","32819","SHADOW BAY SPGS UNIT 04","2,118","$292,000","4","2","1","1985","Private","Single Family Home","$3,378","57","57","57","All Cash","10/23/2015","$141.64","$137.87","0.97","KELLER WILLIAMS ADVANTAGE III","Shannon Musgrave","261205901","Mona Cherkaoui","261011499","261098268","O","Orlando Regional"
"1","O5389547","SLD","14405 QUAIL TRAIL CT","ORLANDO","32837","HUNTERS CREEK","1,773","$250,000","4","2","1","1990","Private","Single Family Home","$2,294","6","6","6","New Conventional","10/06/2015","$146.59","$141.00","0.96","COLDWELL BANKER RESIDENTIAL RE","Charles Winters","90079097","Amy Wagner","51957J","261066991","O","Orlando Regional"
"1","O5334483","SLD","14409 QUAIL TRAIL CT","ORLANDO","32837","HUNTERS CREEK TR 155","1,919","$249,900","4","2","1","1992","Private","Single Family Home","$3,203","222","145","241","New FHA","09/04/2015","$130.22","$130.22","1.00","CFL REAL ESTATE LLC","Anna Snyder","261091771","Camille Kartje Kaiser","261011036","261201247","O","Orlando Regional"
"1","S4819062","SLD","14522 QUAIL TRAIL CIR","ORLANDO","32837","HUNTERS CREEK TR 155","1,803","$245,000","3","2","0","1990","Community","Single Family Home","$3,276","58","58","58","New Conventional","11/30/2015","$138.60","$135.88","0.98","RE/MAX PRIME PROPERTIES","Kelly Freeman","488003554","Terri Schon","51957J","261082721","S","Orlando Regional"
"1","O5391874","SLD","14526 QUAIL TRAIL CIR","ORLANDO","32837","HUNTERS CREEK TR 155","1,621","$227,500","3","2","0","1990","Community","Single Family Home","$1,939","16","16","16","New VA","10/26/2015","$143.68","$140.35","0.98","COLDWELL BANKER RESIDENTIAL RE","Omar Cotto","261212846","Betty Lee","261011522","272500152","O","Orlando Regional"
"1","O5354787","SLD","14620 QUAIL TRAIL CIR","ORLANDO","32837","HUNTERS CREEK TR 155","1,767","$235,000","3","2","1","1990","Community","Single Family Home","$3,093","37","25","25","New VA","06/04/2015","$139.78","$132.99","0.95","RE/MAX Town Centre","Gilda Santacana","272500211","Sharon Samkowiak","55237","261072332","O","Orlando Regional"
"1","S4816586","SLD","14652 QUAIL TRAIL CIR","ORLANDO","32837","HUNTERS CREEK TR 155","1,926","$205,000","3","2","1","1991","Community, Private","Single Family Home","$2,446","1","1","17","Other","11/12/2015","$96.05","$106.44","1.11","KELLER WILLIAMS ADVANTAGE III","Cesar Estrada","261098346","Ernani Sena","261011075","261211805","S","Orlando Regional"
"1","O5398374","SLD","9127 QUEEN ELIZABETH CT","ORLANDO","32818","ROSE HILL PH 02","1,786","$206,250","3","2","0","1986","None","Single Family Home","$1,928","11","11","11","New Conventional","12/23/2015","$117.58","$115.48","0.98","KELLER WILLIAMS CLASSIC REALTY","Steve Montgomery","261211255","Christen McCamie","261011633","261210270","O","Orlando Regional"
"1","O5322071","SLD","1748 QUEEN PALM DR","APOPKA","32712","PALMS SEC 04","1,976","$230,000","4","2","0","1994","Private","Single Family Home","$2,375","287","287","287","New VA","09/15/2015","$118.93","$116.40","0.98","HOMEVEST REALTY","Bryan Blake","261209520","Barbara DiLorenzo","286000121","286000884","O","Orlando Regional"
"1","O5420938","SLD","4034 QUENITA DR","WINTER PARK","32792","LAKE WAUNATTA WOODS","1,852","$185,000","3","2","0","1978","None","Single Family Home","$1,836","1","1","2","All Cash","03/24/2016","$89.09","$99.89","1.12","RE/MAX ASSURED","Mark Humphreys","261073612","Jim Mitchell, PA","261012230","261016306","O","Orlando Regional"
"1","O5363747","SLD","810 QUINWOOD LN","MAITLAND","32751","TERRA PLACE","3,889","$520,000","5","3","1","1984","None","Single Family Home","$9,240","260","114","114","New Conventional","11/06/2015","$135.00","$133.71","0.99","RE/MAX 200 REALTY","Lee Acker, Jr","261014739","Timothy Snell","261011090","261210938","O","Orlando Regional"
"1","O5312754","SLD","833 QUINWOOD LN","MAITLAND","32751","TERRA PLACE","2,360","$370,000","3","4","0","1984","Private","Single Family Home","$5,337","334","334","334","New Conventional","08/28/2015","$190.25","$156.78","0.82","WEICHERT REALTORS HALLMARK PR","Kenneth Teixeira","261090346","TJ Osterman","261011326","261200499","O","Orlando Regional"
"1","O5391518","SLD","4953 RABAMA PL","ORLANDO","32812","DOVER ESTATES FIRST ADD","1,623","$200,000","3","2","0","1969","Private","Single Family Home","$2,064","149","149","149","New Conventional","03/15/2016","$129.39","$123.23","0.95","RE/MAX 200 REALTY","David Welch","261061326","Bill Hughes","51957J","261205275","O","Orlando Regional"
"1","O5362978","SLD","2536 RACCOON RUN LN","ORLANDO","32837","HUNTERS CREEK TR 430B PH 02","3,107","$375,000","4","2","1","1993","Private","Single Family Home","$3,049","134","134","134","New Conventional","10/05/2015","$123.88","$120.70","0.97","RE/MAX PROPERTIES SW INC.","Linda Mardegan","261016454","Carmen Aridas","52626","261013575","O","Orlando Regional"
"1","O5369447","SLD","1958 RACHELS RIDGE LOOP","OCOEE","34761","WEDGEWOOD COMMONS","2,991","$275,000","5","3","0","2000","Private","Single Family Home","$3,358","54","54","54","New Conventional","08/14/2015","$90.20","$91.94","1.02","RE/MAX PROPERTIES SW INC.","Paul McGarigal","261060183","Michael Maharana","772526","261518432","O","Orlando Regional"
"1","O5391970","SLD","12019 RADBOURNE ST","WINTER GARDEN","34787","WESTFIELD LAKES","2,418","$350,000","4","3","0","1997","Private","Single Family Home","$3,006","74","74","18","New Conventional","11/24/2015","$146.77","$144.75","0.99","REALTY EXECUTIVES CENTRAL FL","Terri Flynn","261020417","Carmen Aridas","52626","261013575","O","Orlando Regional"
"1","O5358449","SLD","2455 RAEFORD RD","ORLANDO","32806","PELHAM PARK 1ST ADD","2,491","$230,000","4","2","0","1950","None","Single Family Home","$1,709","122","122","134","New FHA","09/30/2015","$96.33","$92.33","0.96","RG REALTY","Robert Griffin","261085076","Mara Santoni","50309","261071843","O","Orlando Regional"
"1","O5420941","SLD","2727 RAEFORD RD","ORLANDO","32806","LEWIS MANOR","1,375","$180,000","4","1","0","1959","None","Single Family Home","$1,223","16","16","16","New FHA","04/19/2016","$130.84","$130.91","1.00","NEJAME REALTY","Pat Glenn","503343930","Biagio Montaiuti","261012258","261205228","O","Osceola"
"1","O5372428","SLD","3221 RAEFORD RD","ORLANDO","32806","TOURAINE ESTATES","2,412","$250,000","4","3","0","1952","None","Single Family Home","$3","21","21","97","New Private","12/08/2015","$114.01","$103.65","0.91","HOME PRO REALTY CORP.","Mark Brown","261064968","Scott Garstka","50933","261070211","O","Orlando Regional"
"1","O5406243","SLD","12720 RAFTSMEN CT","ORLANDO","32828","HUCKLEBERRY FIELDS TRACTS N9 & N10","1,568","$209,000","3","2","0","1988","Community","Single Family Home","$2,849","3","3","3","New Conventional","12/17/2015","$133.86","$133.29","1.00","RE/MAX INNOVATION","Veronica Figueroa","272502305","Sonja Nicholson","261012785","500382666","O","Orlando Regional"
"1","O5379111","SLD","3148 RAIDERS RUN","WINTER PARK","32792","GEORGETOWN ESTATES","1,398","$234,900","3","2","0","1995","None","Single Family Home","$2,773","15","15","15","New Conventional","09/04/2015","$168.03","$168.03","1.00","RE/MAX DOWNTOWN","Jason Asa","261093367","Ken Potter","286001054","637566740","O","Orlando Regional"
