"#","ML Number","Status","Address","City","Postal Code","Legal Subdivision Name","Sq Ft Heated","Current Price","Beds","Full Baths","Half Baths","Year Built","Pool","Property Style","Taxes","CDOM","ADOM","Days to Contract","Sold Terms","Close Date","LP/SqFt","SP/SqFt","SP/LP","List Office Name","List Agent Full Name","List Agent ID","Selling Agent Name","Selling Office ID","Selling Agent ID","LSC List Side","Office Primary Board ID"
"1","O5381634","SLD","1706 SNARESBROOK WAY","ORLANDO","32837","SOUTHCHASE PH 01A PRCL 05 PH 02","1,656","$187,000","3","2","0","1994","None","Single Family Home","$2,576","5","5","5","New FHA","08/26/2015","$114.73","$112.92","0.98","MOREHOUSE REALTY INC","Alvin Moore","261086422","Lenny Migliaccio","51957E","261070248","O","Orlando Regional"
"1","O5385722","SLD","1709 SNARESBROOK WAY","ORLANDO","32837","SOUTHCHASE PH 01A PRCL 05 PH 02","1,730","$193,000","3","2","0","1994","None","Single Family Home","$1,619","8","8","8","New FHA","10/06/2015","$115.61","$111.56","0.97","EXIT REALTY CENTRAL","Ted Eckbreth","261086034","Christopher Rey","56037","261211963","O","Orlando Regional"
"1","O5364890","SLD","14100 SNEAD CIR","ORLANDO","32837","HUNTERS CREEK TR 130 PH 01","2,440","$359,500","4","3","0","1990","Private","Single Family Home","$3,369","147","147","160","New Conventional","11/30/2015","$149.96","$147.34","0.98","GREATER ORLANDO REALTY USA INC","Marty Kaiser","261007296","Jose Davila","60055","272501100","O","Orlando Regional"
"1","S4708141","SLD","14144 SNEAD CIR","ORLANDO","32837","HUNTERS CREEK","3,103","$242,000","4","3","0","1989","None","Single Family Home","$3,474","315","274","840","All Cash","06/19/2015","$101.51","$77.99","0.77","LA ROSA REALTY, LLC","Michael La Rosa","261083248","Kevin Atchoo","272507157","261082262","S","Orlando Regional"
"1","S4822274","SLD","14144 SNEAD CIR","ORLANDO","32837","HUNTERS CREEK TR 130 PH 01","3,103","$484,975","4","3","0","1989","Private","Single Family Home","$3,474","112","112","93","All Cash","02/12/2016","$160.81","$156.29","0.97","FLORIDA IN MOTION REALTY","Eugene Petriella","272505419","Mary Ann Hull","261010557","261020810","S","Orlando Regional"
"1","S4818369","SLD","7930 SNOWBERRY CIR","ORLANDO","32819","SANDY SPGS","2,412","$257,000","5","2","1","1988","Private","Single Family Home","$3,018","64","64","76","All Cash","11/04/2015","$130.27","$106.55","0.82","BHHS RESULTS REALTY","Jeffrey Perry","272500203","Mike Mayet","261011104","261205845","S","Osceola"
"1","O5324594","SLD","1726 SOARING HEIGHTS CIR","ORLANDO","32837","FALCON TRACE UNIT 02","2,782","$275,000","5","3","0","2000","Community, Private","Single Family Home","$3,725","346","330","296","New Conventional","09/10/2015","$107.80","$98.85","0.92","SUCCESS INVESTMENT REALTY","Wanda Phillips","261082614","Payal Chhelavda","272504178","261204112","O","Orlando Regional"
"1","S4817025","SLD","1773 SOARING HEIGHTS CIR","ORLANDO","32837","FALCON TRACE UNIT 02","2,806","$275,500","5","3","0","2000","Community","Single Family Home","$3,738","124","124","124","All Cash","11/24/2015","$99.07","$98.18","0.99","BHHS RESULTS REALTY","Payal Chhelavda","261204112","Greg Hans","60279","272506480","S","Osceola"
"1","O5337904","SLD","1828 SOARING HEIGHTS CIR","ORLANDO","32837","FALCON TRACE UNIT 02","2,830","$275,000","4","2","1","2000","Community","Single Family Home","$4,430","129","129","249","New Conventional","10/09/2015","$102.47","$97.17","0.95","REAL LIVING R E SOLUTIONS","Manuel Barrio Ruberte","261206837","Joselyne Muszynski","261010513","261094717","O","Orlando Regional"
"1","O5376122","SLD","14090 SOBRADO DR","ORLANDO","32837","HUNTERS CREEK TR 511","2,432","$351,000","4","3","0","2000","Private","Single Family Home","$3,601","97","97","62","New Conventional","09/30/2015","$143.05","$144.33","1.01","GREATER ORLANDO REALTY USA INC","Marty Kaiser","261007296","Marty Kaiser","261011036","261007296","O","Orlando Regional"
