"#","ML Number","Status","Address","City","Postal Code","Legal Subdivision Name","Sq Ft Heated","Current Price","Beds","Full Baths","Half Baths","Year Built","Pool","Property Style","Taxes","CDOM","ADOM","Days to Contract","Sold Terms","Close Date","LP/SqFt","SP/SqFt","SP/LP","List Office Name","List Agent Full Name","List Agent ID","Selling Agent Name","Selling Office ID","Selling Agent ID","LSC List Side","Office Primary Board ID"
"1","P4707524","SLD","3363 BAHAMA CT","LAKE WALES","33898","TIOTIE BEACH ESTATES","1,156","$93,600","3","2","0","1993","None","Single Family Home","$518","68","68","68","New VA","03/17/2016","$85.29","$80.97","0.95","KELLER WILLIAMS RLTY LK WALES","Cheryl Bossarte","255000917","Joyce Keesee","255000273","255001620","P","East Polk"
"1","G4823465","SLD","3775 BAILEY RD","MULBERRY","33860","PINEVIEW ESTS","1,984","$174,500","3","2","0","1979","Private","Single Family Home","$2,393","15","15","28","New Conventional","05/06/2016","$90.68","$87.95","0.97","LIST NOW REALTY, LLC","Matt Buttner","260503097","Darrell White","265500286","265577922","G","Lake and Sumter"
"1","S4818602","SLD","532 BAILEY CIR","DAVENPORT","33897","HAMPTON ESTATES","1,671","$168,500","4","2","0","1999","Community, Private","Single Family Home","$2,173","75","75","75","All Cash","10/30/2015","$106.52","$100.84","0.95","COLUMBUS REALTY","Linda Brown","261095478","Victor Nawrocki","56563","261203765","S","Osceola"
"1","S4813822","SLD","543 BAILEY CIR","DAVENPORT","33897","HAMPTON LAKES, HAMPTON ESTATES","2,406","$235,000","5","4","0","1999","Community, Private","Single Family Home","$2,746","112","112","112","All Cash","08/31/2015","$103.89","$97.67","0.94","TEAM DONOVAN","James Donovan","272502402","Jason Daugherty","261011087","272506254","S","Osceola"
"1","T2776383","SLD","5655 BAILEY RD","MULBERRY","33860","PINE LAKE SUB","1,233","$135,000","3","2","0","1978","None","Single Family Home","$1,301","122","122","139","New FHA","02/26/2016","$110.22","$109.49","0.99","COLDWELL BANKER RESIDENTIAL","Patrick Lynch","261208450","Patrick Lynch","615707","261208450","T","Tampa"
"1","L4711534","SLD","5805 BAILEY RD","MULBERRY","33860","PINE LAKE SUB","1,380","$87,500","3","2","0","1976","None","Single Family Home","$1,787","27","27","27","All Cash","03/11/2016","$68.48","$63.41","0.93","KELLER WILLIAMS REALTY","Joe Christian","265500234","Alexander Malykhin","771292","261551632","L","Lakeland"
"1","S4811218","SLD","625 BAILEY CIR","DAVENPORT","33897","HAMPTON ESTATES","1,671","$156,200","4","2","0","1999","Private","Single Family Home","$2,076","16","16","16","Other","06/19/2015","$92.70","$93.48","1.01","BHHS RESULTS REALTY","Jeffrey Perry","272500203","ROBERT MAAS","261011882","261205904","S","Osceola"
"1","L4711533","SLD","1414 BAKER DR","LAKELAND","33810","NOT IN A SUBDIVISION","1,048","$75,000","3","2","0","1978","None","Single Family Home","$1,156","9","9","24","New Conventional","04/06/2016","$69.18","$71.56","1.03","WEBPRO REALTY, LLC","Erin Harbuck","265501761","Stephanie Fitzgerald","265522512","265505576","L","Lakeland"
"1","K4700366","SLD","780 BAKER AVE","BARTOW","33830","ACREAGE & UNREC","2,007","$68,000","3","3","0","1966","None","Single Family Home","$645","367","185","212","All Cash","10/14/2015","$37.32","$33.88","0.91","WESTLAKE REAL ESTATE CO., INC.","Regina Motis","261065636","Gregory Wilhelm","265522731","265500197","K","Lake Wales"
"1","S4816192","SLD","2003 BAKER DAIRY RD","HAINES CITY","33844","ORANGE HOMES SUB","984","$51,250","4","2","0","1977","None","Single Family Home","$471","12","12","12","All Cash","07/29/2015","$40.65","$52.08","1.28","BHHS RESULTS REALTY","Jeffrey Perry","272500203","Aida Albiter","776208","261526149","S","Osceola"
