"#","ML Number","Status","Address","City","Postal Code","Legal Subdivision Name","Sq Ft Heated","Current Price","Beds","Full Baths","Half Baths","Year Built","Pool","Property Style","Taxes","CDOM","ADOM","Days to Contract","Sold Terms","Close Date","LP/SqFt","SP/SqFt","SP/LP","List Office Name","List Agent Full Name","List Agent ID","Selling Agent Name","Selling Office ID","Selling Agent ID","LSC List Side","Office Primary Board ID"
"1","O5375139","SLD","14522 HERTHA AVE","ORLANDO","32826","BONNEVILLE SEC 01","1,608","$120,000","5","2","0","1958","None","Single Family Home","$1,577","32","32","29","All Cash","07/24/2015","$77.55","$74.63","0.96","ALLIED R & C REALTY, INC.","Man Nguyen","261014114","Dan Walters","50278","261204783","O","Orlando Regional"
"1","O5378111","SLD","2725 HERTHA AVE","ORLANDO","32826","BONNEVILLE SEC 02","1,230","$129,000","3","1","1","1959","None","Single Family Home","$710","41","41","125","New FHA","12/22/2015","$109.67","$104.88","0.96","LIGHTHOUSE PROPERTY GRP INC","David Navarro","261205335","Stacie Brown","55979","261203114","O","Orlando Regional"
"1","O5416242","SLD","2729 HERTHA AVE","ORLANDO","32826","BONNEVILLE SEC 02","1,230","$139,900","3","2","0","1959","None","Single Family Home","$1,462","19","19","19","New FHA","04/12/2016","$113.74","$113.74","1.00","STONEGATE REALTY","Franklyn Martinez","716507315","Beverly Murray","261011546","261073614","O","Orlando Regional"
"1","O5369644","SLD","2822 HERTHA AVE","ORLANDO","32826","BONNEVILLE SEC 02","1,075","$123,500","3","1","1","1960","None","Single Family Home","$1,301","44","44","45","New FHA","09/08/2015","$120.84","$114.88","0.95","WATSON REALTY CORP","Jay Kendall","261210303","Rob Rallo","261010960","261211154","O","Orlando Regional"
"1","O5390814","SLD","1400 HIALEAH ST","ORLANDO","32808","PINE HILLS SUB 13","1,202","$57,000","3","1","0","1956","None","Single Family Home","$1,054","25","25","25","All Cash","10/29/2015","$58.15","$47.42","0.82","REPRO REALTY INC","Gabriel Urrutia","261093191","Jim Chuba","54059","261202233","O","Orlando Regional"
"1","O5402505","SLD","6109 HIALEAH ST","ORLANDO","32808","ROBINSWOOD SEC 03","1,579","$53,000","3","2","0","1958","None","Single Family Home","$1,041","29","29","29","All Cash","12/18/2015","$31.60","$33.57","1.06","CENTURY 21 ROO REALTY","Ed Hru","261002182","Ashley McCoy","53108","261210884","O","Orlando Regional"
"1","O5351958","SLD","6113 HIALEAH ST","ORLANDO","32808","ROBINSWOOD SEC 03","1,104","$46,500","4","2","0","1958","None","Single Family Home","$845","66","66","119","All Cash","07/22/2015","$40.67","$42.12","1.04","CHARLES RUTENBERG REALTY","Paul Larson","261200934","Angelina Zhang","56128","261212131","O","Orlando Regional"
"1","O5346836","SLD","6122 HIALEAH ST","ORLANDO","32808","ROBINSWOOD SEC 03","1,505","$50,000","3","2","0","1958","None","Single Family Home","$898","91","91","91","Other","07/16/2015","$37.87","$33.22","0.88","Carrington Real Estate Service","George Brown","261207891","Mercedes Peralta","261012328","261200553","O","Orlando Regional"
"1","O5410793","SLD","6126 HIALEAH ST","ORLANDO","32808","ROBINSWOOD SEC 03","1,256","$82,000","3","2","0","1958","None","Single Family Home","$1,417","89","54","54","New FHA","04/29/2016","$67.68","$65.29","0.96","EXIT REALTY CENTRAL","Kim Allison-Ims","261090505","Mohamed Khan","261011075","261212816","O","Orlando Regional"
"1","O5414117","SLD","6234 HIALEAH ST","ORLANDO","32808","ROBINSWOOD SEC 08","1,325","$86,000","3","2","0","1960","None","Single Family Home","$1,145","12","12","12","New Private","02/25/2016","$67.92","$64.91","0.96","WATTS REALTY PROFESSIONALS LLC","Jaimon Perry","261203334","Marie Charles","50096","261087769","O","Orlando Regional"
"1","O5415198","SLD","2221 N HIAWASSEE RD","ORLANDO","32818","HIAWASSA HIGHLANDS","1,189","$47,500","2","2","0","1959","None","Single Family Home","$245","8","8","8","Other","04/01/2016","$41.97","$39.95","0.95","HELPING HOMEOWNERS LLC","Michael Hijada","272501143","Michael Hijada","261012308","272501143","O","Orlando Regional"
"1","O5353850","SLD","6648 HIAWASSEE MEADOWS","ORLANDO","32818","HIAWASSEE MEADOWS PH 01","1,659","$115,000","3","2","0","1988","None","Single Family Home","$1,795","60","60","222","New Conventional","01/04/2016","$60.28","$69.32","1.15","JULIE VEGA DOMINGUEZ PA","Julie Vega-Dominguez","279524701","Jon Feshan","59994","261012786","O","Orlando Regional"
"1","O5362765","SLD","6708 HIAWASSEE MEADOWS DR","ORLANDO","32818","HIAWASSEE MEADOWS PH 01","1,659","$132,000","3","2","0","1988","None","Single Family Home","$892","32","32","18","All Cash","05/29/2015","$84.33","$79.57","0.94","FLORIDA REALTY INVESTMENTS","David Ramos","261087462","Pamela Seetaram","53978","261067103","O","Orlando Regional"
"1","O5393259","SLD","7037 HIAWASSEE OAK DR","ORLANDO","32818","HIAWASSEE OAKS","1,970","$160,000","4","2","0","1988","None","Single Family Home","$2,042","6","6","6","New Conventional","12/07/2015","$83.71","$81.22","0.97","YOLANDA REALTY INC","Yoli Lopez","261012382","Yoli Lopez","55361","261012382","O","Orlando Regional"
"1","O5388036","SLD","7133 HIAWASSEE OAK DR","ORLANDO","32818","HIAWASSEE OAKS","2,576","$158,000","5","3","0","1988","Private","Single Family Home","$1,707","25","25","1","All Cash","09/15/2015","$65.22","$61.34","0.94","COLDWELL BANKER RESIDENTIAL RE","George Stringer","261009325","Kevin Chrouch","50344","261066186","O","Orlando Regional"
"1","O5346546","SLD","7145 HIAWASSEE OAK DR","ORLANDO","32818","HIAWASSEE OAKS","1,698","$162,000","4","2","0","1988","Private","Single Family Home","$1,992","17","17","17","New FHA","05/29/2015","$96.88","$95.41","0.98","REGAL R.E. PROFESSIONALS LLC","Robin Bocuse","261082624","BARBARA GIRTMAN","261012155","727005106","O","Orlando Regional"
"1","O5348482","SLD","7226 HIAWASSEE OAK DR","ORLANDO","32818","HIAWASSEE OAKS UNIT 02","2,309","$126,000","4","2","0","1990","None","Single Family Home","$2,195","62","62","62","All Cash","06/02/2015","$61.20","$54.57","0.89","Allison James Estates & Homes","John Knoblich, Jr","261211019","Beerly Bruno","261011762","261093094","O","Osceola"
"1","O5381780","SLD","133 HIBISCUS CT","ORLANDO","32801","HIBISCUS COURT","828","$171,000","2","1","0","1924","None","Single Family Home","$2,402","50","50","18","New Conventional","09/10/2015","$226.45","$206.52","0.91","Mainframe Real Estate","Lisa Morgan","261208454","Lisa Morgan","261010675","261208454","O","Orlando Regional"
"1","O5410192","SLD","525 HIBISCUS PL","ORLANDO","32807","HIBISCUS PLACE","1,188","$140,000","3","2","0","1990","None","Single Family Home","$855","3","3","3","New Conventional","02/18/2016","$113.64","$117.85","1.04","COLDWELL BANKER RESIDENTIAL RE","Janice James","261205196","Gabriel Velez","50096","272507277","O","Orlando Regional"
"1","O5379772","SLD","530 HIBISCUS WAY","ORLANDO","32807","HIBISCUS WOODS CONDO","996","$95,000","3","2","0","1978","None","Single Family Home","$1,412","10","10","10","Other","08/28/2015","$105.42","$95.38","0.90","KELLER WILLIAMS AT THE PARKS","Mindy Machock","261092247","Michael Kanady","261011616","261007036","O","Orlando Regional"
"1","O5347930","SLD","559 HIBISCUS PL","ORLANDO","32807","HIBISCUS PLACE","1,190","$145,000","3","2","0","1988","None","Single Family Home","$1,720","50","50","83","New FHA","06/24/2015","$122.69","$121.85","0.99","G WORLD PROPERTIES","Jonphe Guilamo","261207279","Veronica Delic","261010790","261212569","O","Orlando Regional"
"1","O5418277","SLD","6009 HIBISCUS RD","ORLANDO","32807","ACREAGE & UNREC","1,120","$70,000","3","1","0","1966","None","Single Family Home","$1,230","10","10","10","All Cash","04/11/2016","$58.93","$62.50","1.06","PARKER REALTY GROUP","Sherrie Legette","261214377","Maite Gonzalez","51957EE","272500811","O","Orlando Regional"
"1","O5368587","SLD","449 HICKORY RD","APOPKA","32712","LAKE MC COY OAKS","1,584","$164,900","3","2","0","1976","Private","Single Family Home","$2,024","152","152","152","New Conventional","12/04/2015","$104.10","$104.10","1.00","FLORIDA REAL ESTATE PROPERTIES","Joyce Sanders","261067521","Rodney Atkinson","56549","261097872","O","Orlando Regional"
"1","O5341006","SLD","2900 HICKORY CREEK DR","ORLANDO","32818","SILVER RIDGE PH 02","1,295","$120,000","3","2","0","1987","None","Single Family Home","$1,607","148","76","203","New FHA","10/05/2015","$88.03","$92.66","1.05","COLDWELL BANKER RESIDENTIAL RE","Gregg Hade","261207111","Roxanna Coon","55979","272503312","O","Orlando Regional"
