"#","ML Number","Status","Address","City","Postal Code","Legal Subdivision Name","Sq Ft Heated","Current Price","Beds","Full Baths","Half Baths","Year Built","Pool","Property Style","Taxes","CDOM","ADOM","Days to Contract","Sold Terms","Close Date","LP/SqFt","SP/SqFt","SP/LP","List Office Name","List Agent Full Name","List Agent ID","Selling Agent Name","Selling Office ID","Selling Agent ID","LSC List Side","Office Primary Board ID"
"1","O5398153","SLD","1591 LAKE FRANCIS DR","APOPKA","32712","ERROL ESTATE","2,659","$260,000","4","3","0","1990","Community, Private","Single Family Home","$2,781","38","38","92","New Conventional","04/08/2016","$97.78","$97.78","1.00","STONEGATE REALTY","Mike Mayet","261205845","Sue King","261010617","261071759","O","Orlando Regional"
"1","O5412635","SLD","2125 LAKE FRANCIS DR","APOPKA","32712","COUNTRYSIDE HEIGHTS","1,703","$180,000","3","2","0","1981","None","Single Family Home","$1,243","13","13","13","New FHA","04/15/2016","$105.70","$105.70","1.00","COLDWELL BANKER RESIDENTIAL RE","Sandy Palkovic","261082914","Aurora Millado","51122K","160008491","O","Orlando Regional"
"1","O5378167","SLD","2140 LAKE FRANCIS DR","APOPKA","32712","ERROL ESTS UNIT 4A","2,362","$234,000","3","2","0","1988","Private","Single Family Home","$2,146","19","19","19","New VA","09/04/2015","$101.61","$99.07","0.98","KELLER WILLIAMS CLASSIC RLTY V","Joseph Jones","261207638","Cynthia Kolb","59638","261204554","O","Orlando Regional"
"1","O5325440","SLD","882 LAKE FRANCIS DR","APOPKA","32712","ERROL GOLFSIDE VILLAGE","1,598","$190,000","3","2","0","1996","Community","Single Family Home","$1,131","177","177","177","New FHA","06/03/2015","$118.59","$118.90","1.00","ACCESS GROUP","Michael Laster","261082610","Patricia Perez","59720","261087886","O","Orlando Regional"
"1","O5372776","SLD","3165 LAKE GEORGE COVE DR","ORLANDO","32812","SOUTHFORK SUB","1,866","$218,000","3","2","0","1988","None","Single Family Home","$2,254","49","49","102","New FHA","10/30/2015","$117.85","$116.83","0.99","RE/MAX Town Centre","Dennis Reineke","261068804","Tal Busidan","261010960","261097087","O","Orlando Regional"
"1","O5408142","SLD","3173 LAKE GEORGE COVE DR","ORLANDO","32812","SOUTHFORK SUB","2,097","$247,500","4","2","0","1988","None","Single Family Home","$2,845","2","2","2","All Cash","01/27/2016","$118.74","$118.03","0.99","BHHS RESULTS REALTY","Jerry Mleko, PA","272502331","Margaret Steiner","56037","261082117","O","Osceola"
"1","O5331236","SLD","3180 LAKE GEORGE COVE DR","ORLANDO","32812","SOUTHFORK SUB","3,729","$284,000","4","2","1","1996","None","Single Family Home","$5,381","103","103","146","New FHA","06/11/2015","$79.08","$76.16","0.96","RE/MAX 200 REALTY","Abby Nelson","261085331","Michael Mello","261010513","261211873","O","Orlando Regional"
"1","O5339597","SLD","3251 LAKE GEORGE COVE DR","ORLANDO","32812","SOUTHFORK SUB","2,243","$240,000","3","2","1","1990","Private","Single Family Home","$3,483","431","196","235","New Conventional","10/09/2015","$111.41","$107.00","0.96","KELLER WILLIAMS ADVANTAGE III","Yogi Ganeshram","261090568","John Campese","55237","261069296","O","Orlando Regional"
"1","O5381043","SLD","3276 LAKE GEORGE COVE DR","ORLANDO","32812","SOUTHFORK SUB","1,791","$244,500","3","2","1","1987","Private","Single Family Home","$3,284","170","170","170","Not Applicable","02/05/2016","$135.68","$136.52","1.01","KARICK PRICE & ASSOCIATES","Chad Baransky","261209600","Deanna Meredith","261011739","261075055","O","Orlando Regional"
"1","O5342273","SLD","9782 LAKE GEORGIA DR","ORLANDO","32817","LITTLE LAKE GEORGIA TERRACE","2,452","$265,000","4","3","1","1984","Private","Single Family Home","$1,798","156","156","156","New FHA","08/20/2015","$114.19","$108.08","0.95","REALTY GROUP SPECIALISTS, LLC","Tina Beshara","261010802","Julian Torres, Jr","54864","261087863","O","Orlando Regional"
