"#","ML Number","Status","Address","City","Postal Code","Legal Subdivision Name","Sq Ft Heated","Current Price","Beds","Full Baths","Half Baths","Year Built","Pool","Property Style","Taxes","CDOM","ADOM","Days to Contract","Sold Terms","Close Date","LP/SqFt","SP/SqFt","SP/LP","List Office Name","List Agent Full Name","List Agent ID","Selling Agent Name","Selling Office ID","Selling Agent ID","LSC List Side","Office Primary Board ID"
"1","O5391556","SLD","1311 YVONNE ST","APOPKA","32712","ROLLING OAKS UNIT 01","1,800","$179,900","4","2","0","1983","None","Single Family Home","$1,382","17","17","17","New Conventional","10/30/2015","$99.94","$99.94","1.00","CENTURY 21 CARIOTI","Nicole VanTreese","261202072","Anthony Lewis, PA","50096","261083688","O","Orlando Regional"
"1","O5396023","SLD","1312 YVONNE ST","APOPKA","32712","ROLLING OAKS UNIT 01","1,539","$189,000","4","2","0","1984","Private","Single Family Home","$1,457","101","101","101","New Conventional","02/12/2016","$123.39","$122.81","1.00","PLATINUM PROPERTY REALTY LLC","Richard Gutierrez","261200477","Michael Smith","261011165","261082229","O","Other"
"1","O5416178","SLD","1607 YVONNE ST","APOPKA","32712","WEKIWA HILLS SECOND ADD","2,071","$225,000","3","2","0","1997","None","Single Family Home","$1,867","3","3","3","New Conventional","03/18/2016","$111.06","$108.64","0.98","Keller Williams Heritage Realt","Linda Welker","261210712","Linda Welker","261011090","261210712","O","Orlando Regional"
"1","O5405019","SLD","541 ZACHARY DR","APOPKA","32712","WINGED FOOT ESTATES","1,796","$191,000","3","2","0","1998","None","Single Family Home","$1,368","22","22","22","New Conventional","01/15/2016","$108.52","$106.35","0.98","WATSON REALTY CORP","Elisa Edwards","261096131","Bryan Russi","261011075","261211425","O","Orlando Regional"
"1","O5329124","SLD","624 ZACHARY DR","APOPKA","32712","WINGED FOOT ESTATES","1,808","$197,000","3","2","0","1998","Private","Single Family Home","$1,635","147","147","156","New Conventional","05/20/2015","$110.56","$108.96","0.99","RE/MAX CENTRAL REALTY","Michael Pettis","261071416","Donna Morton","261012046","261084680","O","Orlando Regional"
"1","O5390341","SLD","649 ZACHARY DR","APOPKA","32712","WINGED FOOT ESTATES","2,666","$177,000","4","3","0","1998","None","Single Family Home","$1,949","40","40","40","All Cash","11/09/2015","$74.64","$66.39","0.89","LA ROSA REALTY, LLC","Thomas Staples","261092359","Michael Kara","261011493","261065587","O","Orlando Regional"
"1","O5337084","SLD","3075 ZAHARIAS DR","ORLANDO","32837","HUNTERS CREEK TR 130 PH 01","3,009","$311,000","4","3","0","1995","Private","Single Family Home","$3,776","86","86","100","New FHA","05/21/2015","$103.32","$103.36","1.00","SUN CREST FLORIDA PROPERTIES","Matthew Hinton","261201633","Orlando Lajas","56437","261071405","O","Orlando Regional"
"1","O5346158","SLD","3190 ZAHARIAS DR","ORLANDO","32837","HUNTERS CREEK","3,150","$425,000","4","4","0","1994","Private","Single Family Home","$3,949","257","257","296","New Conventional","03/18/2016","$142.83","$134.92","0.94","RE/MAX PROPERTIES SW INC.","Linda Mardegan","261016454","Ghana Macool","54599","261092653","O","Orlando Regional"
"1","O5368233","SLD","2700 ZEPHYR RD","ORLANDO","32806","PINELOCH TERR","1,778","$181,000","3","2","0","1957","Private","Single Family Home","$2,033","13","13","13","All Cash","07/07/2015","$101.18","$101.80","1.01","Mainframe Real Estate","Nicholas Wild","261082331","Barry Stephens","261010675","261086322","O","Orlando Regional"
"1","O5405653","SLD","2718 ZEPHYR RD","ORLANDO","32806","PINELOCH TERRACE","1,330","$200,000","3","2","0","1958","None","Single Family Home","$1,245","3","3","3","New Conventional","12/29/2015","$150.38","$150.38","1.00","INVESTORLANDO REALTY","Lenny Layland","261002958","Marley Jackman","59638","261213085","O","Orlando Regional"
