"#","ML Number","Status","Address","City","Postal Code","Legal Subdivision Name","Sq Ft Heated","Current Price","Beds","Full Baths","Half Baths","Year Built","Pool","Property Style","Taxes","CDOM","ADOM","Days to Contract","Sold Terms","Close Date","LP/SqFt","SP/SqFt","SP/LP","List Office Name","List Agent Full Name","List Agent ID","Selling Agent Name","Selling Office ID","Selling Agent ID","LSC List Side","Office Primary Board ID"
"1","O5423738","ACT","2421 LAURA PL","ORLANDO","32803","COLONIAL ACRES","1,708","$235,000","3","2","1","1953","None","Single Family Home","$2,943","67","67","","","","$137.59","","","GREATER ORLANDO REALTY USA INC","Phyllis Au-Yang","272503637","","","","O","Orlando Regional"
"1","S4823864","ACT","2311 LAUREL PINE LN","ORLANDO","32837","SOUTHCHASE PH 01A PRCL 02","1,438","$225,000","3","2","0","1994","None","Single Family Home","$1,390","164","164","","","","$156.47","","","INVEST REALTY GROUP, LLC","Maria Virgilio","272505597","","","","S","Osceola"
"1","O5417406","ACT","8124 LAUREL TREE DR","ORLANDO","32819","SAND LAKE HILLS SEC 10","2,481","$349,000","5","3","0","1985","None","Single Family Home","$4,143","106","106","","","","$140.67","","","PRIME PROPERTIES INT'L LLC","Yo Elsayed","261213019","","","","O","Orlando Regional"
"1","O5439392","ACT","14314 LAURELTON DR","ORLANDO","32837","HUNTERS CREEK TR 545","1,650","$269,000","3","2","0","1998","None","Single Family Home","$3,287","4","4","","","","$163.03","","","BECKER REALTY GROUP LLC","Caroline Abreu","261204417","","","","O","Orlando Regional"
"1","O5418772","ACT","6125 LAURELWOOD CT","ORLANDO","32808","ROBINSWOOD HEIGHTS 7TH ADD","1,566","$148,900","3","2","0","1966","None","Single Family Home","$577","100","100","","","","$95.08","","","CAPITAL REALTY GROUP FLORIDA","Liem Ho","261207157","","","","O","Orlando Regional"
"1","O5428701","ACT","1510 LAWSONA CT","ORLANDO","32801","LAWSONA PARK","1,267","$289,900","2","1","0","1950","None","Single Family Home","$4,010","278","54","","","","$228.81","","","NEJAME REALTY","Pat Glenn","503343930","","","","O","Osceola"
"1","O5404356","ACT","219 S LAWSONA BLVD","ORLANDO","32801","LAWSONA PARK","2,616","$499,000","5","4","0","1935","None","Single Family Home","$7,701","368","162","","","","$190.75","","","OLDE TOWN BROKERS INC","Steven Schiffer","261074840","","","","O","Orlando Regional"
"1","O5416406","ACT","1007 LAYTON DR","WINTER PARK","32792","WINTER PARK PINES,SHERBROOKE","2,474","$349,900","4","2","0","1967","None","Single Family Home","$2,538","106","106","","","","$141.43","","","RE/MAX 200 REALTY","Amy Hodges","261017711","","","","O","Orlando Regional"
"1","S4815640","ACT","3035 LAZLO LN","ORLANDO","32837","CRYSTAL GLEN UN #1","2,136","$259,900","4","2","0","1999","Private","Single Family Home","$3,172","348","348","","","","$121.68","","","FIRST FLORIDA INTERNATIONAL PR","Evan Todd","261019775","","","","S","Osceola"
"1","S4823942","ACT","5137 LAZY LAKE CIR","ORLANDO","32821","LAKE RIDGE VILLAGE","2,072","$198,000","3","2","0","1982","None","Single Family Home","$3,158","162","162","","","","$95.56","","","BHHS RESULTS REALTY","Gina DeGori","272501340","","","","S","Osceola"
