"#","ML Number","Status","Address","City","Postal Code","Legal Subdivision Name","Sq Ft Heated","Current Price","Beds","Full Baths","Half Baths","Year Built","Pool","Property Style","Taxes","CDOM","ADOM","Days to Contract","Sold Terms","Close Date","LP/SqFt","SP/SqFt","SP/LP","List Office Name","List Agent Full Name","List Agent ID","Selling Agent Name","Selling Office ID","Selling Agent ID","LSC List Side","Office Primary Board ID"
"1","S4814013","SLD","2307 HARGILL DR","ORLANDO","32806","ARDMORE HOMES","1,788","$216,614","3","2","0","1953","Private","Single Family Home","$2,834","26","26","26","New Conventional","06/30/2015","$90.16","$121.15","1.34","Carrington Real Estate Service","Victoria Bader","272506504","Tal Busidan","261010960","261097087","S","Orlando Regional"
"1","O5367759","SLD","2405 HARGILL DR","ORLANDO","32806","COMO MANOR","1,460","$218,000","3","2","0","1954","None","Single Family Home","$2,748","57","42","42","New Conventional","07/22/2015","$150.68","$149.32","0.99","REO WHOLESALE PROPERTIES LLC","Robbie Crager","261063689","Scott Zirbes","50096","261084432","O","Orlando Regional"
"1","O5365014","SLD","2415 HARGILL DR","ORLANDO","32806","COMO MNR","1,870","$270,000","4","3","0","1954","None","Single Family Home","$3,782","14","14","14","New Conventional","07/09/2015","$147.06","$144.39","0.98","HOMEVEST REALTY","Diane Walters","261073690","Christine Diangelis","59638","261201279","O","Orlando Regional"
"1","O5394457","SLD","2710 HARGILL DR","ORLANDO","32806","COMO MANOR","1,344","$233,000","3","2","0","1954","None","Single Family Home","$3,376","20","20","20","New Conventional","11/13/2015","$181.55","$173.36","0.95","ROBLES REALTY","Vonda Fields","261095068","Susan Latorre","50431","261202059","O","Orlando Regional"
"1","O5380786","SLD","3511 HARGILL DR","ORLANDO","32806","DOVER SHORES FIRST ADD","1,792","$340,000","3","2","1","1957","None","Single Family Home","$2,902","32","15","15","New Conventional","10/26/2015","$192.52","$189.73","0.99","OLDE TOWN BROKERS INC","Patrick James","261018115","Trina Koehler","50306","261072658","O","Orlando Regional"
"1","S4816793","SLD","4201 HARGILL DR","ORLANDO","32806","DOVER SHORES EIGHTH ADD","1,959","$252,500","3","2","0","1958","Private","Single Family Home","$1,963","84","84","84","New Conventional","11/06/2015","$135.78","$128.89","0.95","KELLER WILLIAMS CLASSIC II","Steve Glose","272502274","Steve Glose","261010513","272502274","S","Orlando Regional"
"1","O5361852","SLD","1340 HARMON AVE","WINTER PARK","32789","ORWIN MANOR WESTMINSTER SEC","2,678","$499,000","3","2","1","1950","Private","Single Family Home","$3,323","7","7","7","New Conventional","06/19/2015","$186.33","$186.33","1.00","WATSON REALTY CORP","Shirley Welch","261070849","MaryDell Penney","261012309","261069851","O","Orlando Regional"
"1","A4129341","SLD","4427 HARMONY LN","ORLANDO","32812","ARNOLD H T PLAN CONWAY","1,744","$195,000","4","2","0","1957","None","Single Family Home","$2,223","11","11","11","All Cash","09/21/2015","$119.84","$111.81","0.93","Flatfee.com","Cliff Glansen","278017259","Amanda Lindahl","261012018","261208854","A","Sarasota - Manatee"
"1","O5364268","SLD","12413 HARNEY DR","ORLANDO","32828","HUCKLEBERRY FIELDS TR N2A","1,498","$208,000","3","2","0","1986","Community","Single Family Home","$1,831","15","15","15","New FHA","07/07/2015","$138.85","$138.85","1.00","KELLER WILLIAMS AT THE PARKS","Daniel Grieb","261092585","Terry Sible","56203","261011340","O","Orlando Regional"
"1","O5392387","SLD","12436 HARNEY DR","ORLANDO","32828","HUCKLEBERRY FIELDS TR N2A","1,722","$225,000","4","2","0","1986","Community","Single Family Home","$1,902","25","25","25","New Conventional","12/09/2015","$127.70","$130.66","1.02","COLDWELL BANKER RESIDENTIAL RE","Norm Grant, Jr","261211645","Norm Grant, Jr","51957EE","261211645","O","Orlando Regional"
"1","S4818139","SLD","3236 HARPERS FERRY CT","ORLANDO","32837","HERITAGE PLACE","1,425","$205,000","3","2","0","1997","None","Single Family Home","$1,569","104","104","104","All Cash","12/01/2015","$154.32","$143.86","0.93","EVISTA RESOURCES REALTY INC","Nestor Ramos","272505797","Ferlenny Giraldo","261011490","272507778","S","Osceola"
"1","O5377121","SLD","2812 HARRIET DR","ORLANDO","32812","HARRIET HEIGHTS","1,348","$192,500","3","2","0","1964","Private","Single Family Home","$1,608","31","31","3","New FHA","07/31/2015","$137.24","$142.80","1.04","WATSON REALTY CORP","Tim Veigle","261210034","Sharon Knapp","59174F","261085693","O","Orlando Regional"
"1","O5381032","SLD","2810 HARRISON AVE","ORLANDO","32804","ANDERSON PARK","1,491","$355,000","3","2","0","1950","None","Single Family Home","$2,146","4","4","4","New Conventional","08/28/2015","$241.45","$238.10","0.99","BUCKLEY REALTY","Greg Buckley","261016433","Stacy Wright","56212","261208098","O","Orlando Regional"
"1","O5406703","SLD","3015 HARRISON AVE","ORLANDO","32804","ANDERSON PARK","2,276","$285,000","4","3","0","1953","None","Single Family Home","$2,795","61","61","61","New Private","02/26/2016","$142.79","$125.22","0.88","CLASSIC HOMES","LOU RONCA","15215","LOU RONCA","261010738","15215","O","Orlando Regional"
"1","O5374857","SLD","14745 HARTFORD RUN DR","ORLANDO","32828","STONEYBROOK UNIT 02","2,858","$312,000","5","3","0","1999","Community","Single Family Home","$2,735","71","71","71","New Conventional","10/02/2015","$108.43","$109.17","1.01","RE/MAX VANTAGE LLC","Tami Vincent","261212291","Kevin Kendrick","261011075","261204481","O","Orlando Regional"
"1","O5405419","SLD","14751 HARTFORD RUN DR","ORLANDO","32828","STONEYBROOK UNIT 02","1,934","$252,000","4","2","0","1999","Community","Single Family Home","$2,181","43","43","43","All Cash","01/22/2016","$139.56","$130.30","0.93","PARK PLACE REAL ESTATE","Pat Glenn","261066817","Cristel Rosas-Anderson","59638","272504867","O","Orlando Regional"
"1","O5377605","SLD","14774 HARTFORD RUN DR","ORLANDO","32828","STONEYBROOK UNIT 02","2,434","$292,500","4","3","0","1999","Private","Single Family Home","$2,811","127","55","55","New Conventional","10/08/2015","$122.84","$120.17","0.98","KELLER WILLIAMS ADVANTAGE 2","Yien Yao","261061830","Jennifer Nelson Eleveld","396503049","261209678","O","Orlando Regional"
"1","O5413096","SLD","14828 HARTFORD RUN DR","ORLANDO","32828","STONEYBROOK UNIT 02","2,180","$263,000","4","2","0","1999","Community","Single Family Home","$3,824","74","74","74","New FHA","04/12/2016","$119.27","$120.64","1.01","KELLER WILLIAMS ADVANTAGE RLTY","Jennifer Cannon","261073101","Katie Swanson","56037","261210948","O","Orlando Regional"
