"#","ML Number","Status","Address","City","Postal Code","Legal Subdivision Name","Sq Ft Heated","Current Price","Beds","Full Baths","Half Baths","Year Built","Pool","Property Style","Taxes","CDOM","ADOM","Days to Contract","Sold Terms","Close Date","LP/SqFt","SP/SqFt","SP/LP","List Office Name","List Agent Full Name","List Agent ID","Selling Agent Name","Selling Office ID","Selling Agent ID","LSC List Side","Office Primary Board ID"
"1","G4822527","ACT","5929 APRIL ST E","LAKELAND","33812","HIGHLAND HEIGHTS","1,508","$127,900","3","2","0","1973","None","Single Family Home","$529","112","112","","","","$84.81","","","LIST NOW REALTY, LLC","Matt Buttner","260503097","","","","G","Lake and Sumter"
"1","P4709587","ACT","432 ARCHAIC DR","WINTER HAVEN","33880","VILLAGE SPIRIT LAKE PH 01","2,322","$230,000","3","2","0","1999","Community","Single Family Home","$1,400","57","57","","","","$99.05","","","KELLER WILLIAMS REALTY OF WH","Tracy Holmes","255000996","","","","P","East Polk"
"1","P4710128","ACT","470 ARCHAIC DR","WINTER HAVEN","33880","VILLAGE SPIRIT LAKE PH 01","2,502","$399,900","4","2","1","2000","Community, None","Single Family Home","$2,121","22","22","","","","$159.83","","","BY DESIGN REAL ESTATE SERVICES","Natalie Patten","270515804","","","","P","East Polk"
"1","P4709624","ACT","816 ARIETTA CIR","AUBURNDALE","33823","ARIETTA HILLS","2,129","$185,000","4","2","1","1991","None","Single Family Home","$834","53","53","","","","$86.90","","","NORRIS & COMPANY REALTY, LLC","Michael Norris","255000148","","","","P","East Polk"
"1","P4708038","ACT","817 ARIETTA DR","AUBURNDALE","33823","GRIMES WOODS","3,249","$599,000","4","4","0","1999","Private","Single Family Home","$4,026","172","172","","","","$184.36","","","BARON MYERS REALTY LLC","Pat Boal","278000026","","","","P","East Polk"
"1","P4710195","ACT","820 ARIETTA CIR","AUBURNDALE","33823","ARIETTA HILLS","1,485","$169,900","3","2","0","1991","Private","Single Family Home","$812","15","15","","","","$114.41","","","KELLER WILLIAMS REALTY OF WH","Tracy Holmes","255000996","","","","P","East Polk"
"1","P4709462","ACT","121 ARROWHEAD LN","HAINES CITY","33844","ARROWHEAD LAKE","2,608","$239,900","3","2","1","1977","Private","Single Family Home","$2,652","66","66","","","","$91.99","","","KELLER WILLIAMS REALTY OF WH","Sarah Armstrong","255000179","","","","P","East Polk"
"1","L4708649","ACT","60 ARTHUR LN","WINTER HAVEN","33880","ACREAGE & UNREC","2,533","$389,900","3","3","0","1993","None","Single Family Home","$1,311","259","259","","","","$153.93","","","ROSS REAL ESTATE INC","Nancy Ross","261065378","","","","L","Lakeland"
"1","K4700971","ACT","603 ASH ST","AUBURNDALE","33823","WIHALA ADD","1,855","$75,400","3","1","0","1948","None","Single Family Home","$216","2","2","","","","$40.65","","","SILVERTREE REALTY","E. Michael Downs","255000809","","","","K","Lake Wales"
"1","P4710009","ACT","2415 AVENUE A NW","WINTER HAVEN","33880","HAVEN HOMES","1,032","$89,990","3","2","0","1963","None","Single Family Home","$688","29","29","","","","$87.20","","","RE/MAX ASSOCIATE REALTY","Michele Elchin","255001764","","","","P","East Polk"
"1","L4712529","ACT","321 AVENUE B NE","WINTER HAVEN","33881","WINTER HAVEN HEIGHTS","2,881","$94,900","6","3","0","1924","None","Single Family Home","$1,734","52","52","","","","$32.94","","","LAKELAND HOMES AND REALTY, LLC","Dana Fox","265578057","","","","L","Lakeland"
"1","P4709608","ACT","1730 AVENUE C NE","WINTER HAVEN","33881","ELBERT ACRES","1,120","$104,900","3","2","0","1985","None","Single Family Home","$1,019","39","39","","","","$93.66","","","COLDWELL BANKER RESIDENTIAL RE","Daniel Tuttle","255001897","","","","P","East Polk"
"1","P4710257","ACT","2229 AVENUE C NW","WINTER HAVEN","33880","HAVEN HOMES SUB","1,576","$68,000","3","2","0","1954","None","Single Family Home","$712","11","11","","","","$43.15","","","HOME PROS REALTY LLC","Eric Galban","261065948","","","","P","East Polk"
"1","P4709558","ACT","2420 AVENUE C SW","WINTER HAVEN","33880","WEST WINTER HAVEN","1,128","$54,900","2","1","0","1926","None","Single Family Home","$989","60","60","","","","$48.67","","","BY DESIGN REAL ESTATE SERVICES","Natalie Patten","270515804","","","","P","East Polk"
"1","P4708107","ACT","546 AVENUE D SE","WINTER HAVEN","33880","MAYFAIR REP","1,877","$133,900","3","2","0","1948","None","Single Family Home","$1,264","166","166","","","","$71.34","","","The Stones Real Estate Firm","Deanna Stone","255000368","","","","P","East Polk"
"1","P4709650","ACT","129 AVENUE E SW","WINTER HAVEN","33880","SOUTH COLLEGE ADD","1,048","$69,999","2","1","0","1925","Private","Single Family Home","$1,356","52","52","","","","$66.79","","","KELLER WILLIAMS REALTY OF WH","Jesus Canales","255001886","","","","P","East Polk"
"1","T2810228","ACT","337 AVENUE E SE","WINTER HAVEN","33880","TWIN OAKS ADD","1,546","$52,500","3","1","0","1925","None","Single Family Home","$161","46","46","","","","$33.96","","","TRIBUTE REALTY LLC","Mindy Emerson-Hunley","265501830","","","","T","Tampa"
"1","O5409124","ACT","1124 AVENUE F","HAINES CITY","33844","LOCKHART & SMITHS RESUB","1,484","$38,900","3","2","0","1931","None","Single Family Home","$1,196","155","155","","","","$26.21","","","FELIX REALTY","Kenny Felix","272502512","","","","O","Orlando Regional"
"1","T2806518","ACT","1965 AVENUE F SW","WINTER HAVEN","33880","LAKE HOWARD COVE PINES N SEC REP","1,072","$42,900","2","1","0","1948","None","Single Family Home","$1,169","57","57","","","","$40.02","","","SPIN REAL ESTATE LLC","Kenneth Stillwell","261548768","","","","T","Tampa"
"1","P4710344","ACT","442 AVENUE F SE","WINTER HAVEN","33880","LAWING SUBDIVISION UNIT 2","1,670","$115,000","3","2","0","1954","Private","Single Family Home","$1,433","9","9","","","","$68.86","","","BHHS FLORIDA PROPERTIES GRP","Danielle Warren","255000622","","","","P","Lakeland"
"1","P4710166","ACT","420 AVENUE H SE","WINTER HAVEN","33880","PINECREST ADD","1,103","$89,000","3","2","1","1962","None","Single Family Home","$430","17","17","","","","$80.69","","","DREAM MAKERS REALTY","Penny Blevins","255000615","","","","P","East Polk"
"1","P4709575","ACT","444 AVENUE I SE","WINTER HAVEN","33880","PINE CREST HEIGHTS","1,036","$30,000","2","2","0","1925","None","Single Family Home","$858","36","36","","","","$28.96","","","KELLER WILLIAMS REALTY OF WH","Sarah Armstrong","255000179","","","","P","East Polk"
"1","O5438156","ACT","2712 AVENUE J NW","WINTER HAVEN","33881","INWOOD","1,377","$49,900","4","1","0","1926","None","Single Family Home","$731","12","12","","","","$36.24","","","CARRINGTON REAL ESTATE SERVICE","Claudia Montes","261086870","","","","O","Central Pasco"
"1","S4830327","ACT","2724 AVENUE J NW","WINTER HAVEN","33881","ROSEWOOD MANOR","1,152","$79,900","3","1","0","1955","None","Single Family Home","$656","12","12","","","","$69.36","","","COMMUNITY REALTY","Bridget Curtis","272504025","","","","S","Osceola"
"1","P4708489","ACT","664 AVENUE J NW","WINTER HAVEN","33881","VILLA PARK RE-SURVEY","1,318","$69,500","3","2","0","1963","None","Single Family Home","$615","129","129","","","","$52.73","","","HAVEN REALTY SERVICES, INC.","Russ Brantley","255001166","","","","P","East Polk"
"1","T2816664","ACT","216 AVENUE S NE","WINTER HAVEN","33881","ACREAGE","987","$49,900","3","1","0","1962","None","Single Family Home","$557","11","11","","","","$50.56","","","SPIN REAL ESTATE LLC","Kenneth Stillwell","261548768","","","","T","Tampa"
"1","P4710254","ACT","1592 AVENUE T NE","WINTER HAVEN","33881","BUCKEYE HEIGHTS","1,260","$130,000","3","2","0","1979","Private","Single Family Home","$1,781","11","11","","","","$103.17","","","HOME PROS REALTY LLC","Nelson Afanador","255001441","","","","P","East Polk"
"1","P4700171","ACT","912 AVENUE T NE","WINTER HAVEN","33881","LAKE IDYLL ESTATES","1,443","$85,000","3","2","0","1971","None","Single Family Home","$1,622","694","694","","","","$58.91","","","BROKERS REALTY OF CENTRAL FLOR","Renee Butler","255000107","","","","P","East Polk"
"1","L4711662","ACT","3501 AVENUE U NW","WINTER HAVEN","33881","INWOOD #4","779","$85,000","2","1","0","1955","None","Single Family Home","$1,022","95","95","","","","$109.11","","","S & D REAL ESTATE SERVICE LLC","Jennifer Smith","265501057","","","","L","Lakeland"
