"#","ML Number","Status","Address","City","Postal Code","Legal Subdivision Name","Sq Ft Heated","Current Price","Beds","Full Baths","Half Baths","Year Built","Pool","Property Style","Taxes","CDOM","ADOM","Days to Contract","Sold Terms","Close Date","LP/SqFt","SP/SqFt","SP/LP","List Office Name","List Agent Full Name","List Agent ID","Selling Agent Name","Selling Office ID","Selling Agent ID","LSC List Side","Office Primary Board ID"
"1","O5411409","SLD","2705 SIDNEY AVE","ORLANDO","32810","TROTWOOD PARK","1,056","$36,874","3","2","0","1967","None","Single Family Home","$991","51","51","72","All Cash","04/12/2016","$39.77","$34.92","0.88","OWNERS.COM","Steve Sibiga","261201966","Mack Major, III","261011983","261213719","O","Orlando Regional"
"1","O5228739","SLD","1618 SIENNA CT","ORLANDO","32825","CYPRESS SPRINGS UNIT 3 PH 1","1,431","$152,500","3","2","1","1989","Community","Single Family Home","$1,593","273","89","90","New Conventional","06/08/2015","$104.82","$106.57","1.02","FLORIDA REALTY INVESTMENTS","Christina Rordam","261092215","Bernardo Reynoso","272506408","276594678","O","Orlando Regional"
"1","O5411149","SLD","1040 SIERRA LN","ORLANDO","32807","MONTCLAIR MANOR","1,753","$93,000","3","2","0","1959","None","Single Family Home","$2,042","73","73","87","New Private","04/28/2016","$48.49","$53.05","1.09","MICKEY HAGE INC","Mickey Hage","261011104","Mickey Hage","55932","261011104","O","Orlando Regional"
"1","O5354064","SLD","5260 SIGNAL HILL RD","ORLANDO","32808","OAKTREE VILLAGE","1,374","$69,000","3","2","0","1981","None","Single Family Home","$742","77","77","215","All Cash","12/31/2015","$53.86","$50.22","0.93","DIVERSIFIED REALTY HOLDINGS","James Broadus","261082685","Willy Li","261011825","261097584","O","Orlando Regional"
"1","O5413862","SLD","5260 SIGNAL HILL RD","ORLANDO","32808","OAKTREE VILLAGE","1,374","$97,000","3","2","0","1981","None","Single Family Home","$1,994","9","9","9","New Conventional","03/23/2016","$69.14","$70.60","1.02","DIVERSIFIED REALTY HOLDINGS","James Broadus","261082685","Cassie Lamoureux","56128","261203659","O","Orlando Regional"
"1","O5358971","SLD","842 SILVER OAK CT","ORLANDO","32809","SKY LAKE OAK RIDGE SEC UNIT 02","1,531","$94,500","3","2","0","1963","Private","Single Family Home","$824","78","78","160","All Cash","10/23/2015","$61.72","$61.72","1.00","SUN CREST FLORIDA PROPERTIES","Mary Cubelo-Hinton","261014693","Kei Leong","50096","261085654","O","Orlando Regional"
"1","S4808493","SLD","2782 SILVER RIDGE DR","ORLANDO","32818","SILVER RIDGE PH 1","1,319","$75,500","3","2","0","1985","None","Single Family Home","$1,952","108","108","191","All Cash","11/03/2015","$56.86","$57.24","1.01","DECONOVA INTERNATIONAL REALTY","Jose Collado","272506125","Samuel Guerrier","261010669","261207326","S","Orlando Regional"
"1","O5410244","SLD","2782 SILVER RIDGE DR","ORLANDO","32818","SILVER RIDGE PH 01","1,319","$149,500","3","2","0","1985","None","Single Family Home","$1,952","17","17","17","New Conventional","01/29/2016","$113.34","$113.34","1.00","ABA REAL ESTATE","Earl Savage","261084273","Tal Busidan","261010960","261097087","O","Orlando Regional"
"1","O5407695","SLD","117 E SILVER STAR RD","OCOEE","34761","MAGUIRES ADD","1,097","$46,500","3","1","0","1930","None","Single Family Home","$1,547","15","15","15","All Cash","01/29/2016","$42.75","$42.39","0.99","MAGIC KEY REALTY","Jeremy Ide","261070592","Sherry Sergi","261011304","261084073","O","Orlando Regional"
"1","O5359136","SLD","1626 SILVER STAR RD","ORLANDO","32804","FAIRVILLA PARK","1,398","$80,000","4","2","0","1957","None","Single Family Home","$1,196","81","81","81","All Cash","07/30/2015","$61.44","$57.22","0.93","LEMONTREE REALTY LLC","Heather Unger, PA","261085856","Mike Rance","52403","261050620","O","Orlando Regional"
