"#","ML Number","Status","Address","City","Postal Code","Legal Subdivision Name","Sq Ft Heated","Current Price","Beds","Full Baths","Half Baths","Year Built","Pool","Property Style","Taxes","CDOM","ADOM","Days to Contract","Sold Terms","Close Date","LP/SqFt","SP/SqFt","SP/LP","List Office Name","List Agent Full Name","List Agent ID","Selling Agent Name","Selling Office ID","Selling Agent ID","LSC List Side","Office Primary Board ID"
"1","O5361220","SLD","11531 CAMERON ST","ORLANDO","32817","ORLANDO ACRES SECOND ADD","1,508","$53,000","3","1","0","1956","None","Single Family Home","$1,242","44","44","44","Other","06/27/2015","$39.72","$35.15","0.88","INTERNATIONAL FLORIDA BROKERS LLC","Yennifer Cooper","261086244","Yennifer Cooper","261012176","261086244","O","Osceola"
"1","O5385572","SLD","11531 CAMERON ST","ORLANDO","32817","ORLANDO ACRES SECOND ADD","1,285","$137,000","3","2","0","1956","None","Single Family Home","$1,243","6","6","6","New FHA","10/30/2015","$108.95","$106.61","0.98","KELLER WILLIAMS ADVANTAGE 2","Fredy Aucaquizhpi","261069173","Susana Leon","59720","261094543","O","Orlando Regional"
"1","S4818784","SLD","11623 CAMERON ST","ORLANDO","32817","ORLANDO ACRES SECOND ADD","864","$95,000","2","1","0","1958","None","Single Family Home","$1,013","173","173","224","New Conventional","04/27/2016","$109.95","$109.95","1.00","EXEL REALTY CORP.","Luis Velez","261083343","Alan Randel","50278","261097178","S","Osceola"
"1","O5400083","SLD","7872 CAMLYN CT","ORLANDO","32818","COUNTRY CHASE UNIT 03","1,675","$165,000","3","2","0","1992","None","Single Family Home","$1,890","15","15","59","New Conventional","01/29/2016","$98.45","$98.51","1.00","1 ABLE REALTY LLC","Jarrett West","261096647","Marie Trandoan","56563","261008603","O","Orlando Regional"
"1","O5397904","SLD","2734 CAMOMILE DR","ORLANDO","32837","PEPPER MILL SEC 05","1,406","$137,194","3","2","0","1986","None","Single Family Home","$2,521","55","55","101","All Cash","02/23/2016","$101.00","$97.58","0.97","OWNERS.COM","Steve Sibiga","261201966","Shadia Lutfi","272506496","272503655","O","Orlando Regional"
"1","O5405371","SLD","1511 CAMPBELL AVE","ORLANDO","32806","PERSHING TERRACE","1,128","$164,900","2","1","0","1958","None","Single Family Home","$2,270","15","15","15","New Conventional","01/15/2016","$146.19","$146.19","1.00","EXIT REAL ESTATE RESULTS","Kelly Sue Stonebreaker","261074662","Jenni Owens","261011384","261210284","O","Orlando Regional"
"1","O5408864","SLD","300 CAMPUS VIEW DR","ORLANDO","32810","FIRST ADD","1,128","$61,500","3","2","0","1963","None","Single Family Home","$643","112","112","112","All Cash","05/09/2016","$61.17","$54.52","0.89","HOME PRO REALTY CORP.","Andre Visser","261091670","Mercedes Peralta","261012328","261200553","O","Orlando Regional"
"1","O5381146","SLD","1317 CANBERRA AVE","ORLANDO","32806","DOVER SHORES FOURTH ADD","1,471","$166,000","3","1","1","1956","Private","Single Family Home","$2,549","9","9","9","All Cash","09/01/2015","$122.30","$112.85","0.92","METRO CITY REALTY","Paul O'Brien","261202475","Adam Judd","261011626","261201667","O","Orlando Regional"
"1","O5365304","SLD","1324 CANBERRA AVE","ORLANDO","32806","DOVER SHORES 3RD ADD","1,384","$169,900","3","2","0","1957","None","Single Family Home","$1,690","25","25","25","New Conventional","07/14/2015","$122.76","$122.76","1.00","CONNECT REALTY.COM INC","Richard Harger, Sr","261072974","Terry Diederich","56037","261067665","O","Orlando Regional"
"1","O5426372","SLD","949 CANDLE BERRY RD","ORLANDO","32825","COLLEGE COVE","1,697","$172,000","4","2","0","1984","None","Single Family Home","$789","5","5","5","New FHA","05/02/2016","$94.23","$101.36","1.08","FANNIE HILLMAN & ASSOCIATES","Trish Sanders","261205952","Cesar Sanchez","56563","261207970","O","Orlando Regional"
"1","O5371754","SLD","425 S CANDLER AVE","ORLANDO","32835","WESTMONT","1,068","$55,254","2","2","0","1982","None","Single Family Home","$1,030","27","27","27","All Cash","08/06/2015","$31.84","$51.74","1.63","Yche Realty","Ali Yche","272503143","Ali Yche","272550102","272503143","O","Orlando Regional"
"1","O5401254","SLD","521 S CANDLER AVE","ORLANDO","32835","WESTMONT REP","904","$40,000","2","1","0","1959","None","Single Family Home","$792","0","0","0","All Cash","11/12/2015","$44.25","$44.25","1.00","KELLER WILLIAMS ADVANTAGE III","Vincent McMillan, Jr","261213560","Vincent McMillan, Jr","261011075","261213560","O","Orlando Regional"
"1","S4825030","SLD","12547 CANELA CT","ORLANDO","32837","GINGER MILL PH 03","1,409","$172,000","3","2","0","1988","Private","Single Family Home","$1,651","37","37","37","New Conventional","03/28/2016","$117.03","$122.07","1.04","PROFESSIONAL REAL ESTATE TEAM","Diana Perez","272504084","Christopher Rey","56037","261211963","S","Osceola"
"1","O5374321","SLD","4612 CANNA DR","ORLANDO","32839","CAMELLIA GARDENS SEC 03","1,066","$104,000","3","2","0","1971","None","Single Family Home","$1,209","7","7","7","New FHA","08/18/2015","$107.79","$97.56","0.91","BELL & ASSOCIATES REALTY, INC.","Harold Bell","261009638","Harry Bing","52403","261019486","O","Orlando Regional"
