"#","ML Number","Status","Address","City","Postal Code","Legal Subdivision Name","Sq Ft Heated","Current Price","Beds","Full Baths","Half Baths","Year Built","Pool","Property Style","Taxes","CDOM","ADOM","Days to Contract","Sold Terms","Close Date","LP/SqFt","SP/SqFt","SP/LP","List Office Name","List Agent Full Name","List Agent ID","Selling Agent Name","Selling Office ID","Selling Agent ID","LSC List Side","Office Primary Board ID"
"1","S4825630","SLD","824 SILVERSMITH CIR","LAKE MARY","32746","CROSSINGS UNIT 2 SILVER LAKES WEST AT THE","2,090","$240,000","4","2","1","1989","Private","Single Family Home","$2,595","6","6","6","New Conventional","03/09/2016","$114.83","$114.83","1.00","FRONTLINE FLORIDA REALTY, INC.","Virginia Silberstein","278030051","Joseph Luczaj","261011943","261086460","S","Osceola"
"1","O5376864","SLD","829 SILVERSMITH CIR","LAKE MARY","32746","CROSSINGS UNIT 2 SILVER LAKES WEST AT THE","1,894","$219,900","3","2","0","1988","Private","Single Family Home","$2,087","2","2","2","All Cash","08/03/2015","$116.10","$116.10","1.00","SAND DOLLAR REALTY GROUP INC","Robert Arnold, Jr","261061021","Renata Stare","261011075","261211333","O","Orlando Regional"
"1","O5399133","SLD","865 SILVERSMITH CIR","LAKE MARY","32746","CROSSINGS UNIT 2 SILVER LAKES WEST AT THE","2,907","$283,240","4","4","1","1988","None","Single Family Home","$2,972","30","30","30","New FHA","12/28/2015","$103.16","$97.43","0.94","REAL ESTATE PROFESSIONALS SE","David Kellam","261010527","Brian Gangawer","261011090","261206423","O","Orlando Regional"
"1","O5377408","SLD","1000 SILVERTON LOOP","LAKE MARY","32746","CROSSINGS UNIT 1 SILVER LAKES WEST AT THE","2,128","$255,000","4","2","1","1990","Private","Single Family Home","$3,401","43","43","80","New Conventional","11/20/2015","$124.53","$119.83","0.96","SAND DOLLAR REALTY GROUP INC","Robert Arnold, Jr","261061021","Larry Slung","51957E","261065751","O","Orlando Regional"
"1","O5368228","SLD","927 SILVERTON LOOP","LAKE MARY","32746","CROSSINGS UNIT 2 SILVER LAKES WEST AT THE","2,134","$234,000","4","2","1","1991","Private","Single Family Home","$2,583","59","59","59","All Cash","08/19/2015","$121.84","$109.65","0.90","Keller Williams Heritage Realt","Gitta Urbainczyk","261050992","Gregory Wilhelm","265522731","265500197","O","Orlando Regional"
"1","O5375148","SLD","729 SILVERWOOD DR","LAKE MARY","32746","CROSSINGS UNIT 2 SILVER LAKES EAST AT THE","2,192","$325,000","4","2","0","1987","None, Private","Single Family Home","$2,612","4","4","4","New Conventional","08/13/2015","$148.27","$148.27","1.00","COLDWELL BANKER RESIDENTIAL RE","Denise Scheuy","261085118","Jack Howarth","53164","261072968","O","Orlando Regional"
"1","O5352030","SLD","736 SILVERWOOD DR","LAKE MARY","32746","SILVER LAKES EAST AT THE CROSSINGS","2,096","$287,500","4","2","0","1987","Private","Single Family Home","$2,494","5","5","5","New Conventional","06/05/2015","$138.36","$137.17","0.99","COLDWELL BANKER RESIDENTIAL RE","Denise Scheuy","261085118","SALLY CORRICK","261011543","256022014","O","Orlando Regional"
"1","O5359039","SLD","765 SILVERWOOD DR","LAKE MARY","32746","CROSSINGS UNIT 2 SILVER LAKES EAST AT THE","2,295","$320,000","4","2","0","1987","Private","Single Family Home","$2,756","21","21","30","All Cash","06/23/2015","$145.97","$139.43","0.96","Keller Williams Heritage Realt","Michelle Hermsen","261207674","Gitta Urbainczyk","261011090","261050992","O","Orlando Regional"
"1","O5361838","SLD","813 SILVERWOOD DR","LAKE MARY","32746","CROSSINGS UNIT 3 SILVER LAKES EAST AT THE","2,346","$305,000","4","3","0","1988","None","Single Family Home","$2,802","13","13","13","New Conventional","06/19/2015","$134.27","$130.01","0.97","BOURNE REALTY GROUP INC","Richard Bourne","261008474","Helen Thompson","52626","261061143","O","Orlando Regional"
"1","O5387459","SLD","820 SILVERWOOD DR","LAKE MARY","32746","CROSSINGS UNIT 3 SILVER LAKES EAST AT THE","2,200","$325,000","4","2","0","1988","Private","Single Family Home","$2,716","1","1","1","New Conventional","10/13/2015","$147.73","$147.73","1.00","Keller Williams Heritage Realt","Gitta Urbainczyk","261050992","Mary-Louise Howcroft","51584B","261085053","O","Orlando Regional"
